Name,SiteDescription,Administrator,Licensee,Address,City,State,Zip,County,Email,TelephoneNumber
DOWNSTOWN III,ADULT RESIDENTIAL,"CIAVERELLI, ELISSA","DOWNSTOWN, INC.",232 OCEANVIEW DRIVE,VISTA,CA,92083.0,SAN DIEGO,,(760) 945-7877
LEARNING SERVICES ESCONDIDO-ADULT RESIDENTIAL,ADULT RESIDENTIAL,"BAER, KATHRIN",NORTH COAST LEARNING CENTERS,2335 BEAR VALLEY PARKWAY,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 746-3223
VINE CIRCLE HOME,ADULT RESIDENTIAL,"LOUCKS, BRENDA","LOUCKS, BRENDA SKALADA",2006 VINE CIRCLE,VISTA,CA,92084.0,SAN DIEGO,,(760) 758-5005
LEARNING SERVICES ESCONDIDO-ADULT DAY CARE,ADULT DAY PROGRAM,KATHRIN BAER,"NORTH COAST LEARNING CENTERS, INC.",2335 BEAR VALLEY PKWY.,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 746-3223
"DOWNSTOWN, INC. V",ADULT RESIDENTIAL,KECIA STINNETT,"DOWNSTOWN, INC.",1089 JENNIFER CIRCLE,VISTA,CA,92083.0,SAN DIEGO,,(760) 630-0028
TODOS SANTOS ADULT RESIDENTIAL FACILITY,ADULT RESIDENTIAL,JOHN DURKEE,"BEALS, SUSAN",959 TOMORRO LANE,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 723-6273
VIA CALLADO,ADULT RESIDENTIAL,TYRONE POWELL,"POWELL, TYRONE",772 VIA CALLADO,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 730-5082
VILLA ESPERANZA II,ADULT RESIDENTIAL,"RADJENOVIC, MIRJANA","RADJENOVIC, MIRJANA",821 EAGLES NEST GLEN,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 741-5424
CASA PACIFICA,SOCIAL REHABILITATION FACILITY,ASHLEY COLLIER,COMMUNITY RESEARCH FOUNDATION,321 CASSIDY STREET,OCEANSIDE,CA,92054.0,SAN DIEGO,,(760) 721-2171
PETKA'S GUEST HOME,ADULT RESIDENTIAL,"PETKA, LUKICH","PETKA, LUKICH",883 W. DISCOVERY,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 471-7298
DOWNSTOWN IV,ADULT RESIDENTIAL,SUSAN LAUBACH,"DOWNSTOWN, INC.",1710 REES ROAD,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 746-2111
TURNING POINT CRISIS CENTER,SOCIAL REHABILITATION FACILITY,"LAURA COOKE, PHD",COMMUNITY RESEARCH FOUNDATION,1738 SO. TREMONT STREET,OCEANSIDE,CA,92054.0,SAN DIEGO,,(760) 439-2800
DOWNSTOWN VI,ADULT RESIDENTIAL,ELISSA CIAVERELLI,"DOWNSTOWN, INC.",2248 TIERRA VERDE,VISTA,CA,92084.0,SAN DIEGO,,(760) 599-9762
FAMILY VALUES ADULT RESIDENTIAL FACILITY,ADULT RESIDENTIAL,REGINA AGUILO UY,REGINA AGUILO UY,8509 DALLAS STREET,LA MESA,CA,91942.0,SAN DIEGO,,(619) 697-4685
EXPANDING HORIZONS,ADULT RESIDENTIAL,MARCI STEFFES,EXPANDING HORIZONS D.D. SERVICES,8820 GOLDEN RIDGE ROAD,LAKESIDE,CA,92040.0,SAN DIEGO,,(619) 561-1872
JACARANDA'S HOME CARE,ADULT RESIDENTIAL,"SAPUNGIN, BORKA","SAPUNGIN, BORKA",820 JACARANDA PLACE,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 747-2240
TRINITY ADULT RESIDENTIAL CARE HOME,ADULT RESIDENTIAL,TRINIDAD M. DELA ROSA,TRINIDAD M. DELA ROSA,8 TOURMALINE STREET,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 271-9409
VIA CALLADO ARF #2,ADULT RESIDENTIAL,TYRONE POWELL,TYRONE AND LENORA POWELL,5113 FRANCIS STREET,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 722-8850
TJS & MC - BEAUMONT,ADULT RESIDENTIAL,TRACY RODRIGUEZ,"T.J.S. & M.C., INC.",214 BEAUMONT DRIVE,VISTA,CA,92084.0,SAN DIEGO,,(760) 630-7372
TJS & MC - CYPRESS,ADULT RESIDENTIAL,KIM ROMA,"T.J.S. & M.C., INC.",1112 CYPRESS AVENUE,VISTA,CA,92084.0,SAN DIEGO,,(760) 724-0785
DSC TOMMY DRIVE,ADULT RESIDENTIAL,"STEFFENHAGEN, MELISSA","DEVELOPMENTAL SERVICES CONTINUUM, INC.",8080 TOMMY DRIVE,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 460-7333
AQUINO'S QUALITY HOMECARE,ADULT RESIDENTIAL,FELICIDAD M. AQUINO,"AQUINO, BERNARDO COLINA & FELICIDAD MALLARI",598 IVY COURT,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 482-6897
SEA BREEZE HOME AND CARE FACILITY,ADULT RESIDENTIAL,CATHERINE COFFMAN,CATHERINE COFFMAN,910 A 18TH STREET,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 575-3648
MORNING BREEZE HOME II,ADULT RESIDENTIAL,NELSON C. GARCIA,EMERITA AND NELSON GARCIA,5968 ALTAMONT DRIVE,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 475-5147
ANNALYN RESIDENTIAL CARE,ADULT RESIDENTIAL,ANNALYN OBDIANELA,DARIO AND ANNALYN OBDIANELA,8675 FLANDERS DRIVE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 689-4751
HIDDEN VALLEY RANCH-RUSKE HOUSE,ADULT RESIDENTIAL,"O'CONNOR, ELENA","HIDDEN VALLEY RANCH REHABILITATION SERVICES, INC.",16642 HIGHLAND VALLEY ROAD,RAMONA,CA,92065.0,SAN DIEGO,,(760) 789-9572
CEDAR A. R. F. II,ADULT RESIDENTIAL,BALBINDER JAMMU,"JAMMU, SHANGARA & BALBINDER",29311 FOX RUN LANE,VALLEY CENTER,CA,92082.0,SAN DIEGO,,(760) 751-8974
VISTA BALBOA,SOCIAL REHABILITATION FACILITY,MARIA ALCORN,COMMUNITY RESEARCH FOUNDATION,545 LAUREL STREET,SAN DIEGO,CA,92101.0,SAN DIEGO,,(619) 233-4399
CASA ALEGRE II,ADULT RESIDENTIAL,LINDA J. ARAGONA,"ARAGONA, LINDA",1586 IONIAN STREET,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 429-3702
"JOYZ OF LIVING ARCF, THE",ADULT RESIDENTIAL,JOSEFINA B. DEJESUS,"DEJESUS, JOSEFINA B.",7338 NEBRASKA AVENUE,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 434-1268
HEARTS OF GOLD CARE HOME,ADULT RESIDENTIAL,ASTRID BRUNET,"HEARTS OF GOLD CARE HOMES, INC.",2856 FOOTHILL,VISTA,CA,92084.0,SAN DIEGO,,(760) 599-0079
LYN'S HOME CARE II,ADULT RESIDENTIAL,LYDIA S. ABILLE,"ABILLE, LYDIA S.",1365 EL LUGAR STREET,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 427-1830
"HELEN WRIGHT, A.R.F.",ADULT RESIDENTIAL,HELEN WRIGHT,"WRIGHT, HELEN & KENNETH",1418 SOUTH GRADE ROAD,ALPINE,CA,91901.0,SAN DIEGO,,(619) 445-6667
VELASCO HOME III,ADULT RESIDENTIAL,ELIZABETH VELASCO,"VELASCO, GUILLERMO V. & MARCELINA R.",1549 GRAND TETON COURT,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 691-0761
ALTA VISTA HOME,ADULT RESIDENTIAL,LUZVIMINDA CABADING,HEARTS OF GOLD CARE HOMES INC.,1975 ALTA VISTA DRIVE,VISTA,CA,92084.0,SAN DIEGO,,(760) 758-4888
STANTCHEVA RESIDENTIAL CARE,ADULT RESIDENTIAL,NATALIA STANTCHEVA,NATALIA STANTCHEVA,1509 HILLSDALE ROAD,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 444-0863
ST. PAUL'S COMMUNITY CARE CENTER,ADULT DAY PROGRAM,SOPHIA LUKAS,"ST. PAUL'S EPISCOPAL HOMES, INC.",328 MAPLE STREET,SAN DIEGO,CA,92103.0,SAN DIEGO,,(619) 239-6900
CAL-CRIS LODGE,ADULT RESIDENTIAL,GLADYS BELTRAN,"BELTRAN, JUN L.",8944 EMERALD GROVE AVENUE,LAKESIDE,CA,92040.0,SAN DIEGO,,(619) 390-8501
HIDDEN VALLEY RANCH,ADULT RESIDENTIAL,CHRISTOPHER COLP,HIDDEN VALLEY RANCH REHABILITATION SERVICES INC.,535 HAVERFORD ROAD,RAMONA,CA,92065.0,SAN DIEGO,,(760) 788-3490
EXPANDING HORIZON - ROCK ACRES,ADULT RESIDENTIAL,MARCI STEFFES,EXPANDING HORIZONS DEVELOPMENTAL DISABILITY SVC,9281 ROCK ACRE DR,LAKESIDE,CA,92040.0,SAN DIEGO,,(619) 464-5045
RANCHO PACIFICA HOME,ADULT RESIDENTIAL,CHRISTINA GRUBBS,"HEARTS OF GOLD CARE HOMES, INC.",1229 RANCHO PACIFICA PLACE,VISTA,CA,92084.0,SAN DIEGO,,(760) 758-9614
SEA BREEZE HOME & CARE II,ADULT RESIDENTIAL,CATHERINE H. COFFMAN,"COFFMAN, CATHERINE H.",1231 16TH STREET,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 424-9486
SILVERCREEK II,ADULT DAY PROGRAM,MARIE A. LEBODA,"SILVERCREEK R.C.F.E., INC.",6530 BOON LAKE AVENUE,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 464-3479
HOOVER ADULT RESIDENTIAL FACILITY,ADULT RESIDENTIAL,ELAINE CORVILLA,"CORVILLA, ELAINE",1150 HOOVER STREET,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 294-3069
DSC-MORTON HOUSE,ADULT RESIDENTIAL,KRISTEN HOLLOBAUGH,"DEVELOPMENTAL SERVICES CONTINUUM, INC.",5695 DUGAN AVENUE,LA MESA,CA,91942.0,SAN DIEGO,,(619) 469-1818
SPECIAL FRIENDS FOUNDATION,ADULT RESIDENTIAL,"WOJCIECHOWSKI, MICHELLE",SPECIAL FRIENDS FOUNDATION,12461 VAUGHAN ROAD,POWAY,CA,92064.0,SAN DIEGO,,(858) 679-8213
TJS & MC-MIMOSA,ADULT RESIDENTIAL,MAUREEN MOSS,"T.J.S. & M.C., INC",417 MIMOSA AVENUE,VISTA,CA,92083.0,SAN DIEGO,,(760) 727-6656
DOWNSTOWN VII,ADULT RESIDENTIAL,ELISSA CIAVERELLI,"DOWNSTOWN, INC.",2808 FOOTHILL DRIVE,VISTA,CA,92084.0,SAN DIEGO,,(760) 598-1668
INDEPENDENCE HOUSE-COWLES MTN.,ADULT RESIDENTIAL,"LEFALL, DONALD","HOVDA, SCOTT & LAVIN, RICHARD",7310 COWLES MOUNTAIN BLVD.,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 698-6005
ESTEP ADULT RESIDENTIAL FACILITY,ADULT RESIDENTIAL,DAVID WALTER ESTEP,"ESTEP, DAVID WALTER",460 LA SOMBRA DRIVE,EL CAJON,CA,92020.0,SAN DIEGO,,(619) 444-0994
TJS & MC - SANTA FE,ADULT RESIDENTIAL,TRACY RODRIGUEZ,"T.J.S. & M.C., INC",1740 S. SANTA FE,VISTA,CA,92083.0,SAN DIEGO,,(760) 726-1478
DSC-LAKESIDE HOUSE,ADULT RESIDENTIAL,MELISSA STEFFENHAGEN,"DEVELOPMENTAL SERVICES CONTINUUM, INC.",9275 WESTHILL ROAD,LAKESIDE,CA,92040.0,SAN DIEGO,,(619) 460-7333
MERCY'S GUEST HOME #2,ADULT RESIDENTIAL,BETH LIGAYA SANDERS,"DE LA ROSA, MERCEDES & MULLINS AIDA C.",5924 CUMBERLAND STREET,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 479-9609
LYN'S HOME CARE I,ADULT RESIDENTIAL,"ABILLE, LYDIA",ABILLE LYDIA S.,1398-B 4TH AVENUE,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 422-1181
PAGODA RESIDENTIAL CARE,ADULT RESIDENTIAL,ELEANOR P. CABUANG,"CABUANG, ELEANOR P.",8865 PAGODA WAY,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 689-6811
MAR VISTA HOME,ADULT RESIDENTIAL,EVELYN JACKSON,"HEARTS OF GOLD CARE HOMES, INC.",275 MAR VISTA,VISTA,CA,92083.0,SAN DIEGO,,(760) 630-7221
NALAS RESIDENTIAL FACILITY #1,ADULT RESIDENTIAL,HUBER BARQUERO,ELI INC.,1926 OLIVEBROOK CT.,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 401-5247
NALAS RESIDENTIAL FACILITY #2,ADULT RESIDENTIAL,HUBER BARQUERO,ELI INC.,945 BUENA SUERTE,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 723-8706
LITTLE EAGLE FAMILY HOME,ADULT RESIDENTIAL,RAQUEL R. NIEVERA,"NIEVERA, RAQUEL R.",4635 BERWICK DRIVE,SAN DIEGO,CA,92117.0,SAN DIEGO,,(858) 967-0085
"NOAH HOMES, INC.-CASA DE LAS PALMAS",ADULT RESIDENTIAL,SANDRA ROCCO-MELVILLE,"NOAH HOMES, INC. - CASA DE LAS PALMAS",12634 OLD CAMPO ROAD,SPRING VALLEY,CA,91978.0,SAN DIEGO,,(619) 660-6200
"ARC OF SAN DIEGO RESPITE HOUSE, THE",ADULT RESIDENTIAL,JUSTIN UMPIERRE,"ARC OF SAN DIEGO, THE",1374 E. LEXINGTON AVENUE,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 444-9417
EDWARD'S RESIDENTIAL CENTER-1,ADULT RESIDENTIAL,FLOR DE LYS BARAWID,"BARAWID, INC.",750 VINE STREET,ESCONDIDO,CA,92025.0,SAN DIEGO,,(760) 489-7750
MICHAEL'S RESIDENTIAL CENTER-2,ADULT RESIDENTIAL,FLOR DE LYS BARAWID,"BARAWID, INC.",1292 CONWAY DRIVE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 743-3681
L & M RESIDENTIAL,ADULT RESIDENTIAL,"LARA, OSCAR","LARA, OSCAR",2840 VIA DEL ALLAZON,BONITA,CA,91902.0,SAN DIEGO,,(619) 267-4955
"WHITE, MRS. PATRICIA M.",ADULT RESIDENTIAL,PATRICIA M. WHITE,"WHITE, PATRICIA M.",12222 WINTER GARDENS DRIVE,LAKESIDE,CA,92040.0,SAN DIEGO,,(619) 443-6075
AIDA'S ADULT CARE,ADULT RESIDENTIAL,BESSIE PASCUAL,"ELEFANTE, ANTONIO SALGADO",7373 WESTBROOK AVENUE,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 475-1736
BAKER'S B & C,ADULT RESIDENTIAL,AUGUSTINA BAKER-PLEASANT,"BAKER-PLEASANT, AUGUSTINA",2438 K STREET,SAN DIEGO,CA,92102.0,SAN DIEGO,,(619) 239-2935
JIMLYS ARF,ADULT RESIDENTIAL,SHERYL ANN BARAWID,"BARAWID, INC",1010 METCALF STREET,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 781-1197
"CHANGING OPTIONS, INC. - FARM",ADULT RESIDENTIAL,"ORTIZ, CONSUELO",CHANGING OPTIONS INC.,276 OLD JULIAN HWY,RAMONA,CA,92065.0,SAN DIEGO,,(760) 788-6989
HOPE VILLA,ADULT RESIDENTIAL,ELVIRA S. MAGSARILI,"MAGSARILI, ELVIRA S. & MAGSARILI, RESTITUTO R.",2715 MOBLEY STREET,SAN DIEGO,CA,92123.0,SAN DIEGO,,(858) 278-4197
RELOPEZ RESIDENTIAL BOARD AND CARE,ADULT RESIDENTIAL,ROMULO RELOPEZ,"RELOPEZ, ROMULO & RELOPEZ, VIRGINIA",6292 LEAF COURT,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 795-3953
ISAIAS & MINDA'S BOARD AND CARE,ADULT RESIDENTIAL,ISAIAS V. VICENS,"VICENS, ISAIAS & VIZMINDA",1136 SYMPHONY PLACE,ESCONDIDO,CA,92029.0,SAN DIEGO,,(760) 738-8993
INDEPENDENCE HOUSE - COWLES MTN. II,ADULT RESIDENTIAL,LORETTA SALTARELLI,"INDEPENDENCE RESIDENTIAL FACILITIES, INC.",6055 COWLES MTN. BLVD.,LA MESA,CA,91942.0,SAN DIEGO,,(619) 741-4488
MORNING BREEZE HOME CARE III,ADULT RESIDENTIAL,NELSON GARCIA,"GARCIA, EMERITA & NELSON",6020 TONAWANDA DRIVE,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 267-8067
OPPORTUNITIES UNLIMITED,ADULT DAY PROGRAM,LYS L. BARAWID,"BARAWID,INC.",1718 E. VALLEY PARKWAY,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 747-5112
"T.E.R.I INC, CENTER FOR ART AND ADULT EDUCATION",ADULT DAY PROGRAM,TERESA MARTIN,T.E.R.I INC.,305 AIRPORT ROAD,OCEANSIDE,CA,92054.0,SAN DIEGO,,(760) 721-1706
DILLON ADULT RESIDENTIAL FACILITY,ADULT RESIDENTIAL,SHANI DILLON,"DILLON, SHANI L. & DILLON, PATRICK D.",1757 COLTER LAKE COURT,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 440-1619
NELSON-HAVEN,ADULT RESIDENTIAL,"DOMINGO, ANGELITA","NELSON, BARBARA J.",1268 22ND STREET,SAN DIEGO,CA,92102.0,SAN DIEGO,,(619) 233-0525
CHANGING OPTIONS ADULT DAY CARE,ADULT DAY PROGRAM,"MELCHER, JENNIFER","CHANGING OPTIONS, INC.",500 THIRD STREET,RAMONA,CA,92065.0,SAN DIEGO,,(760) 789-7299
GEORGE G. GLENNER FAMILY CENTER - ENCINITAS,ADULT DAY PROGRAM,"TARDE, SCOTT",GEORGE G. GLENNER ALZEIMERS FAMILY CENTERS INC,335 SAXONY RD,ENCINITAS,CA,92024.0,SAN DIEGO,,(760) 635-1895
INDEPENDENCE HOUSE - HILLANDALE,ADULT RESIDENTIAL,DONALD LEFALL,"INDEPENDENCE RESIDENTIAL FACILITES, INC.",8112 HILLANDALE DRIVE,SAN DIEGO,CA,92120.0,SAN DIEGO,,(619) 265-8344
UNITED CEREBRAL PALSY ASSOC. OF SAN DIEGO COUNTY,ADULT DAY PROGRAM,GILLIAN HENNESSEY,UNITED CEREBRAL PALSY ASSOC. OF SAN DIEGO COUNTY,"205 W. MISSION AVENUE, SPACE G",ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 743-1050
CFP HOME CARE,ADULT RESIDENTIAL,CORAZON PABLO,"PABLO, CORAZON F. AND ANDY B.",8632 BENNINGTON STREET,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 397-2155
BMJ RESIDENTIAL CARE HOME,ADULT RESIDENTIAL,MARILYN B. JIMENEZ,"BMJ RESIDENTIAL CARE HOME, INC.",1006 CHESTNUT DRIVE,ESCONDIDO,CA,92025.0,SAN DIEGO,,(760) 690-2443
BARRON BOARD CARE,ADULT RESIDENTIAL,SONIA BARRON,"BARRON, SONIA",448 S. ORANGE,EL CAJON,CA,92020.0,SAN DIEGO,,(858) 699-1220
GRANADA HILLS,ADULT RESIDENTIAL,KATHY NELSON,"NELSON, KATHY L.",3990 N. GRANADA AVENUE,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 660-0416
PASCUA HOME II,ADULT RESIDENTIAL,REYNALDO PASCUA,"PASCUA, REYNALDO & JESUSA",3020 BRANDO DRIVE,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 428-4154
ANTHONY GUEST HOME,ADULT RESIDENTIAL,ANTONIO C. BALANZA,"BALANZA, ANTONIO & ROSELINE F.",14435 HIGH PINE STREET,POWAY,CA,92064.0,SAN DIEGO,,(858) 748-3669
"DSC, INC. - BUENA VALLEY HOUSE",ADULT RESIDENTIAL,DIANE SPURGEON,"DEVELOPMENTAL SERVICES CONTINUUM, INC.",1787 DUPONT DRIVE,LEMON GROVE,CA,91945.0,SAN DIEGO,,(619) 697-4040
REAL GUEST HOME OF NORTH COUNTY,ADULT RESIDENTIAL,AIMEE CABILING,"CABILING, AIMEE & REYNALDO",1225 E. PENNSYLVANIA AVENUE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 291-1349
JIMLYS ARF 2,ADULT RESIDENTIAL,SHERYL BARAWID,"BARAWID, INC.",1045 SENDERO AVENUE,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 743-4387
JOY'S HOMECARE,ADULT RESIDENTIAL,LIGAYA SANDERS,"SANDERS, LIGAYA & PARAFINA, ED",1406 I AVENUE,NATIONAL CITY,CA,91950.0,SAN DIEGO,,(619) 474-0198
DIVINE MERCY ADULT RESIDENTIAL CARE,ADULT RESIDENTIAL,PERLITA AGUINALDO,"AGUINALDO, PERLITA",10765 GREENFORD DRIVE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 800-1926
COOLWATER ADULT SERVICES,ADULT RESIDENTIAL,HEBA CASPER,"CASPER, HEBA",209 COOLWATER DRIVE,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 479-0392
CHATEAU ST. MARK HOMES 5 / PLAYA DEL REY HOUSE,ADULT RESIDENTIAL,MARTIN LOPEZ,"VILLA DE MARTIN JUDE HOMES, INC.",105 PLAYA DEL REY,OCEANSIDE,CA,92054.0,SAN DIEGO,,(760) 696-3777
UNITED CEREBRAL PALSY - NETWORKS,ADULT DAY PROGRAM,"HENNESSEY, GILLIAN",UNITED CEREBRAL PALSY ASSOC. OF SAN DIEGO COUNTY,"205 W. MISSION AVE., SUITE F",ESCONDIDO,CA,92025.0,SAN DIEGO,,(760) 738-4837
LA PRESA ADULT RESIDENTIAL FACILITY,ADULT RESIDENTIAL,LAURA OPELANIO,LOEBERLO CORPORATION,640 LA PRESA AVENUE,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 462-8249
SUNRISE WAY RESIDENCE,ADULT RESIDENTIAL,BEATRIZ FERREIRA DOBBIN,"GUIBERT, NICOLE",1338 BOSWORTH STREET,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 401-1767
CASA DE LIGHT,ADULT RESIDENTIAL,SANDRA ROCON-MELVILLE,NOAH HOMES INC.,12477 CAMPO ROAD,SPRING VALLEY,CA,91978.0,SAN DIEGO,,(619) 660-6200
DIVINE GRACE BOARD AND CARE II,ADULT RESIDENTIAL,HENEDINA T CASTILLO,"CASTILLO, HENEDINA T.",508 QUARRY VIEW WAY,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 434-3903
PALM RESIDENTIAL CARE,ADULT RESIDENTIAL,NOVELITA DOMDOM,"DOMDOM, NOVELITA",3887 PALM AVENUE,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 690-1290
JR'S GUEST HOME,ADULT RESIDENTIAL,"VERZOSA, DIONISIA D.","VERZOSA, DIONISIA D. & EDGAR R.",10222 PARKDALE AVENUE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 695-6973
KELLY HOME & CARE,ADULT RESIDENTIAL,REVELINA KELLY,"KELLY, REVELINA D.",6357 DIVISION STREET,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 472-8948
AGAPE HOME,ADULT RESIDENTIAL,AMADOR SAGANA,"SAGANA, AMADOR",267 CHURCH AVENUE,CHULA VISTA,CA,91910.0,SAN DIEGO,,(619) 271-0638
PARADISE GARDENS RESIDENTIAL CARE,ADULT RESIDENTIAL,CONSUELO CABUGOS,"CABUGOS, CONSUELO & ERLANDO",1666 DILLARD STREET,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 479-0550
INDEPENDENCE HOUSE - LAKE ADLON,ADULT RESIDENTIAL,"SALTARELLI, LORETTA","INDEPENDENCE RESIDENTIAL FACILITIES, INC.",8037 LAKE ADLON DRIVE,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 465-5430
DIONISIA HOME CARE I,ADULT RESIDENTIAL,VIDA DACANAY,"DACANAY, VIDA",414 SHELL AVENUE,NATIONAL CITY,CA,91950.0,SAN DIEGO,,(619) 292-3008
CAMELOT,ADULT RESIDENTIAL,"MOSS, JUDITH","MOSS, JUDITH",2035 ALTA VISTA DRIVE,VISTA,CA,92084.0,SAN DIEGO,,(760) 724-7898
CAMACHO JR'S ADULT RESIDENTIAL FACILITY II,ADULT RESIDENTIAL,"ARTHUR CAMACHO, JR","CAMACHO JR., ARTHUR",7083 SPRINGFORD AVENUE,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 380-2194
LINO & AMIE'S BOARD AND CARE,ADULT RESIDENTIAL,AMELIA T. DELACRUZ,"DELACRUZ, CATALINO P. & AMELIA T.",11383 SPICA DRIVE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 549-8891
STANTCHEVA RESIDENTIAL CARE #2,ADULT RESIDENTIAL,NATALIA STANTCHEVA,"STANTCHEVA, NATALIA",8403 ALADO PLACE,EL CAJON,CA,92021.0,SAN DIEGO,,(619) 390-8634
MESA BROOK ADULT RESIDENTIAL FACILITY,ADULT RESIDENTIAL,JULIE SANTIAGO,"SANTIAGO, JULITA",837 MESA BROOK STREET,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 765-2315
DEVOS RESIDENCE,ADULT RESIDENTIAL,VICTORIA DEVOS,"DEVOS, VICTORIA",546 MACON STREET,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 440-8820
PEARL HOME,ADULT RESIDENTIAL,JULITA RAMIREZ,"RAMIREZ, JULITA E.",1256 PEARL AVENUE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 738-6237
CREST HOME III,ADULT RESIDENTIAL,KATHERINE DOWDEN,"DOWNDEN, KATHERINE & FRANK",4791 MARBLEHEAD BAY DRIVE,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 754-1550
BROAS GUEST HOME,ADULT RESIDENTIAL,ALBERTO BROAS,"BROAS, ALBERTO",2231 FOWLER DRIVE,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 470-6644
FALLBROOK ADULT DAY CARE,ADULT DAY PROGRAM,OTERIA MEDLEY,"FALLBROOK HEALTHCARE FOUNDATION, INC.",320 W. ALVARADO,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 723-0890
TCB BOARD AND CARE,ADULT RESIDENTIAL,"BUCHANAN, TEOFILA C.","TCB BOARD AND CARE, INC.",8520 MIGUEL VISTA PLACE,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 434-1822
MOFFAT'S ROSE HOME,ADULT RESIDENTIAL,TRINA PACKARD,DANIELLE ROSE,9019 ILDICA ST,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 460-2030
BLESSED HOME CARE II,ADULT RESIDENTIAL,"SALDANA, ANNA D.","LECHINGER, ROSE & SALDANA, ANNA",6876 BEAR RIVER ROAD #2,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 856-5007
SANTOS HOME CARE,ADULT RESIDENTIAL,"SANTOS, CHRISTOPHER","SANTOS, INC.",11424 CAMINO RUIZ,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 689-0824
SANTOS RESIDENCE,ADULT RESIDENTIAL,"SANTOS, CHRISTOPHER","SANTOS, INC.",8250 CALLE NUEVA,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 693-0322
SPECIAL FRIENDS-SAGEWOOD,ADULT RESIDENTIAL,"WOJCIECHOWSKI, MICHELLE",SPECIAL FRIENDS FOUNDATION,13411 SAGEWOOD DRIVE,POWAY,CA,92064.0,SAN DIEGO,,(858) 312-1687
