OID_,FacilityType,FacilityNumber,FacilityName,Licensee,FacilityEmail,FacilityAdministrator,FacilityTelephoneNumber,FacilityAddress,FacilityCity,FacilityState,FacilityZip,CountyName,RegionalOffice,FacilityCapacity,FacilityStatus,LicenseFirstDate,ClosedDate,LastVisitDate,InspectionVisits,ComplaintVisits,OtherVisits,TotalVisits,InspectTypeA,InspectTypeB,OtherTypeA,OtherTypeB,POINT_X,POINT_Y
51,ADULT RESIDENTIAL,370808487.000000000000000,ROGERS SERENITY VILLA HOME,MARK ROGERS,,"ROGERS, MARCUS",(619) 442-9311,667 ALDERSON STREET,EL CAJON,CA,92019.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/4/1993 0:00:00,6/25/2021 0:00:00,11/19/2021 0:00:00,0.000000000000000,7.000000000000000,3.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6351142.000000000000000,1867205.000000000000000
52,ADULT RESIDENTIAL,370808489.000000000000000,PASCUA'S HOME CARE,"PASCUA, REYNALDO & JESUSA",,"PASCUA, REYNALDO",(619) 656-7693,2278 BINDAY WAY,SAN DIEGO,CA,92154.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,3/2/1993 0:00:00,,3/10/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6307873.000000000000000,1793992.000000000000000
53,ADULT RESIDENTIAL,370808494.000000000000000,RODRIGUEZ BOARD & CARE,"RODRIGUEZ, CYNTHIA, JUANITA & JENNIFER",,CYNTHIA RODRIGUEZ,(619) 544-8981,1435 FERN STREET,SAN DIEGO,CA,92102.000000000000000,SAN DIEGO,8.000000000000000,12.000000000000000,LICENSED,2/26/1993 0:00:00,,3/11/2025 0:00:00,3.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6291309.000000000000000,1843236.000000000000000
54,ADULT RESIDENTIAL,370808500.000000000000000,NORTH CORDOBA MANOR,ESPERANZA TAPIA,,ESPERANZA TAPIA,(619) 670-5440,4120 NORTH CORDOBA AVENUE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,4/16/1993 0:00:00,,4/29/2025 0:00:00,3.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6337054.000000000000000,1853981.000000000000000
55,ADULT RESIDENTIAL,370808527.000000000000000,"NOAH HOMES, INC.",NOAH HOMES INC.,,SANDRA ROCCO-MELVILLE,(619) 660-6200,12526 CAMPO ROAD,SPRING VALLEY,CA,91978.000000000000000,SAN DIEGO,8.000000000000000,78.000000000000000,LICENSED,4/1/1993 0:00:00,,8/14/2025 0:00:00,4.000000000000000,1.000000000000000,15.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6354929.000000000000000,1845446.000000000000000
56,ADULT RESIDENTIAL,370808534.000000000000000,GUILAS BOARD AND CARE HOME,"GUILAS, MA. ELENA Y.",,MA. ELENA GUILAS,(619) 565-2797,1185 NACION AVENUE,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,9/28/1993 0:00:00,,9/8/2025 0:00:00,5.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,6318386.000000000000000,1805834.000000000000000
57,ADULT RESIDENTIAL,370808535.000000000000000,VELASCO HOME IV,"VELASCO, MARCELINA & GUILLERMO",,LAILANI SANFORD,(619) 934-3670,1542 MAX AVENUE,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,10/12/1993 0:00:00,5/14/2025 0:00:00,5/14/2025 0:00:00,4.000000000000000,1.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6316636.000000000000000,1799922.000000000000000
58,SOCIAL REHABILITATION FACILITY,370808536.000000000000000,JARY BARRETO CRISIS CENTER,COMMUNITY RESEARCH FOUNDATION,,ASHLEY TURICK,(619) 232-4357,2865 LOGAN AVENUE,SAN DIEGO,CA,92113.000000000000000,SAN DIEGO,8.000000000000000,14.000000000000000,LICENSED,10/29/1993 0:00:00,,10/27/2025 0:00:00,5.000000000000000,0.000000000000000,3.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6290193.000000000000000,1834410.000000000000000
59,ADULT DAY PROGRAM,370808543.000000000000000,"ARC OF SAN DIEGO, THE","ARC OF SAN DIEGO, THE",,MELANNIE MCCOY,(858) 715-3780,9575 AERO DRIVE,SAN DIEGO,CA,92123.000000000000000,SAN DIEGO,8.000000000000000,220.000000000000000,CLOSED,12/13/1992 0:00:00,6/24/2022 0:00:00,6/29/2022 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6293390.000000000000000,1874728.000000000000000
60,ADULT RESIDENTIAL,370808553.000000000000000,"CHANGING OPTIONS, INC.","CHANGING OPTIONS, INC.",,"MELCHER, JENNIFER",(760) 789-7299,500 THIRD STREET,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,14.000000000000000,CLOSED,3/14/1993 0:00:00,3/6/2024 0:00:00,10/18/2024 0:00:00,2.000000000000000,5.000000000000000,4.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6376029.000000000000000,1961117.000000000000000
61,ADULT RESIDENTIAL,370808573.000000000000000,MICHAEL'S HOUSE,"MICHAEL'S HOUSE, INC.",,RHEA E TABLER,(760) 789-2960,2120 SAN VICENTE ROAD,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,14.000000000000000,CLOSED,11/10/1992 0:00:00,1/20/2022 0:00:00,1/20/2022 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6373038.000000000000000,1949412.000000000000000
62,ADULT RESIDENTIAL,370808581.000000000000000,ROSIE'S BOARD AND CARE,"ORLINO AGBAYANI, ROSIE AGBAYANI, MICHELLE AGBAYANI",,MICHELLE AGBAYANI,(619) 265-1676,4311 49TH ST.,SAN DIEGO,CA,92115.000000000000000,SAN DIEGO,8.000000000000000,15.000000000000000,LICENSED,3/2/1993 0:00:00,,3/3/2025 0:00:00,3.000000000000000,3.000000000000000,2.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6303815.000000000000000,1855593.000000000000000
63,ADULT RESIDENTIAL,370808582.000000000000000,RUBIA'S FACILITY CARE HOME,"RUBIA, FRANCISCO A. AND MERCEDES Z.",,MERCEDES RUBIA,(858) 397-3030,12443 OLD POMERADO ROAD,POWAY,CA,92064.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,5/6/1993 0:00:00,,11/26/2025 0:00:00,4.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,6311672.000000000000000,1924207.000000000000000
64,ADULT RESIDENTIAL,370808597.000000000000000,STONE MOUNTAIN RANCH,"HIDDEN VALLEY RANCH REHABILITATION SERVICES, INC.",,"ROBINSON, DEZI",(760) 789-4600,16585 HIGHLAND VALLEY ROAD,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,15.000000000000000,LICENSED,11/30/1992 0:00:00,,10/23/2025 0:00:00,4.000000000000000,4.000000000000000,3.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6339051.000000000000000,1956292.000000000000000
65,ADULT RESIDENTIAL,370808602.000000000000000,T.J.S. & M.C. - PRIMROSE HOUSE,"T.J.S. & M.C., INC.",,"MOSS, MAUREEN, A.",(760) 598-3262,2449 PRIMROSE AVENUE,VISTA,CA,92083.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,1/14/1993 0:00:00,8/24/2021 0:00:00,8/24/2021 0:00:00,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6267428.000000000000000,2005398.000000000000000
66,ADULT RESIDENTIAL,370808607.000000000000000,TJS & MC-MORGAN,T.J.S. & M.C. INC.,,"MOSS, MAUREEN A.",(760) 598-5938,347 MORGAN PLACE,VISTA,CA,92083.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,5/28/1993 0:00:00,8/12/2021 0:00:00,8/12/2021 0:00:00,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,6267940.000000000000000,2005020.000000000000000
67,ADULT RESIDENTIAL,370808625.000000000000000,IGBANTE-ENRIQUEZ RESIDENTIAL CARE II,GUIA AURORA IGBANTE-ENRIQUEZ,,GUIA IGBANTE-ENRIQUEZ,(619) 434-6560,953 BROADVIEW STREET,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,2/4/1994 0:00:00,,2/6/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6326478.000000000000000,1840034.000000000000000
68,COMMUNITY CRISIS HOME - ARF,371881348.000000000000000,SUNNY VIEWS,COMMUNITY RESEARCH FOUNDATION INC,,"THIEM, REBECCA W.",(760) 566-8648,25143 JACK RABBIT ACRES,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,CLOSED,4/11/2023 0:00:00,11/23/2023 0:00:00,11/20/2023 0:00:00,0.000000000000000,1.000000000000000,4.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6302575.000000000000000,2004321.000000000000000
69,ADULT DAY PROGRAM,371881367.000000000000000,AVID BEHAVIORAL DAY PROGRAM - CIVIC,"AVID BEHAVIORAL DAY PROGRAM CIVIC, LLC",,"MAHARAJ, LORENA",(760) 536-3001,510 CIVIC CENTER DR SUITE E,VISTA,CA,92084.000000000000000,SAN DIEGO,18.000000000000000,15.000000000000000,LICENSED,3/6/2023 0:00:00,,10/9/2025 0:00:00,2.000000000000000,1.000000000000000,3.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,6260732.000000000000000,2017471.000000000000000
70,ADULT RESIDENTIAL,371881379.000000000000000,A&R RESIDENTIAL CARE II,A&R RESIDENTIAL CARE LLC,,"JAZMIN, ROBERT",(442) 277-4529,812 ALBERT COURT,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,12/23/2022 0:00:00,,12/16/2025 0:00:00,3.000000000000000,0.000000000000000,2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6320521.000000000000000,1998250.000000000000000
71,ADULT DAY PROGRAM,371881382.000000000000000,AVID BEHAVIORAL DAY PROGRAM,AVID BEHAVIROAL DAY PROGRAM,,SARAI MARCELIN,(858) 442-6840,1155 E GRAND AVENUE,ESCONDICO,CA,92025.000000000000000,SAN DIEGO,18.000000000000000,60.000000000000000,CLOSED,,11/23/2022 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6311942.000000000000000,1990746.000000000000000
72,ADULT RESIDENTIAL,371881387.000000000000000,SANCHEZ RESIDENTIAL CARE 2,"BLUE SKY CARE SERVICES, INC.",,"SANCHEZ, ISABEL",(760) 297-3065,13284 JACARANDA BLOSSOM DRIVE,VALLEY CENTER,CA,92082.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,2/22/2023 0:00:00,,2/10/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6319091.000000000000000,2021061.000000000000000
73,ADULT RESIDENTIAL,371881399.000000000000000,HOPE ARF,HOPE ARF INC.,,"DOST, LEENA",(760) 304-4631,551 VIA DEL CABALLO,SAN MARCOS,CA,92078.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,6/23/2023 0:00:00,,6/30/2025 0:00:00,2.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6285348.000000000000000,1991998.000000000000000
74,ADULT RESIDENTIAL,371881400.000000000000000,FELICITA CARE,"DR RESIDENTIAL CARE, INC.",,"ROKSANDIC, DRAGAN",(310) 994-3990,1661 ENCINO DRIVE,ESCONDIDO,CA,92025.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,3/22/2023 0:00:00,,5/22/2025 0:00:00,2.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6312884.000000000000000,1983958.000000000000000
75,ADULT DAY PROGRAM,371881409.000000000000000,AVID BEHAVIORAL DAY PROGRAM-CAPALINA,AVID BEHAVIORAL DAY PROGRAM-CAPALINA,,"MARCELIN, SARAI",(858) 442-6840,1637 CAPALINA RD,SAN MARCOS,CA,92069.000000000000000,SAN DIEGO,18.000000000000000,120.000000000000000,LICENSED,11/3/2023 0:00:00,,11/10/2025 0:00:00,2.000000000000000,0.000000000000000,8.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,6271947.000000000000000,1999967.000000000000000
76,ENHANCED BEHAVIORAL SUPPORTS HOME - ARF,371881416.000000000000000,MERAKEY - CERVEZA,MERAKEY ALLOS,,"FORD, ANTHONY C",(760) 369-3936,28493 CERVEZA COURT,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,11/19/2025 0:00:00,,11/13/2025 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6300847.000000000000000,2026978.000000000000000
77,ENHANCED BEHAVIORAL SUPPORTS HOME - ARF,371881417.000000000000000,"A PLACE OF GRACE, INC. - VERMEL",A PLACE OF GRACE INC.,,"PRICE, ROMAN",(707) 447-7634,1944 VERMEL AVENUE,ESCONDIDO,CA,92029.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,10/15/2025 0:00:00,,9/5/2025 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6298725.000000000000000,1982827.000000000000000
78,SOCIAL REHABILITATION FACILITY,371881434.000000000000000,WINGS RECOVERY CENTER LLC,WINGS RECOVERY CENTER LLC,,"HOSLAR, KATY",(858) 220-9519,2217 BROOKHAVEN PASS,VISTA,CA,92081.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,8/18/2023 0:00:00,2/7/2025 0:00:00,8/9/2024 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6257587.000000000000000,1998383.000000000000000
79,SOCIAL REHABILITATION FACILITY,371881437.000000000000000,WINGS RECOVERY CENTER LLC,WINGS RECOVERY CENTER LLC,,"HOSLAR, KATY",(858) 220-9519,1013 CREST VIEW RD,VISTA,CA,92081.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,8/18/2023 0:00:00,2/7/2025 0:00:00,8/22/2024 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6260000.000000000000000,2012376.000000000000000
80,ADULT RESIDENTIAL,371881444.000000000000000,HAYDEN HOME,"MAGNEON HOMES, INC.",,"BALUNGCAS, BERNADETTE",(858) 206-0966,515 S HAYDEN DRIVE,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,10/16/2023 0:00:00,,10/29/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321196.000000000000000,1994207.000000000000000
81,ADULT DAY PROGRAM,371881461.000000000000000,"CENTER FOR THE ARTS AND ADULT EDUCATION, THE","TERI, INC",,"HERENDEEN, CYNTHIA",(760) 721-1706,555 DEER SPRING ROAD,SAN MARCOS,CA,92069.000000000000000,SAN DIEGO,18.000000000000000,200.000000000000000,LICENSED,4/22/2024 0:00:00,,10/17/2025 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6286274.000000000000000,2014760.000000000000000
82,ADULT DAY PROGRAM,371881466.000000000000000,STEPPING STONE RESOURCES,4 ACRES AND A UNICORN LLC,,"MUNOZ, ELIJAH",(760) 451-8692,842 SOUTH MAIN AVENUE,FALLBROOK,CA,92028.000000000000000,SAN DIEGO,18.000000000000000,40.000000000000000,LICENSED,1/8/2024 0:00:00,,7/23/2025 0:00:00,1.000000000000000,0.000000000000000,5.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6256027.000000000000000,2081645.000000000000000
83,ADULT RESIDENTIAL,371881469.000000000000000,"NEW BEGINNINGS #1, LLC","NEW BEGINNINGS #1, LLC",,"SELBURN, SHANE",(760) 645-3052,1109 BELAIR DRIVE,FALLBROOK,CA,92028.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,9/25/2023 0:00:00,,9/8/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6260721.000000000000000,2084297.000000000000000
84,ADULT RESIDENTIAL,371881470.000000000000000,SOUTH UPAS ARF,"REZAZADEH, SOHEILA",,"TAHERI, SOGAND",(760) 975-3153,820 S UPAS ST,ESCONDIDO,CA,92025.000000000000000,SAN DIEGO,18.000000000000000,3.000000000000000,LICENSED,5/15/2024 0:00:00,,5/30/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6304668.000000000000000,1984251.000000000000000
85,ADULT RESIDENTIAL,371881513.000000000000000,SOUL AND HEARTS LLC,SOUL AND HEARTS LLC,,"PAHWA, RAVANEET",(760) 295-2159,1427 PHILIPS STREET,VISTA,CA,92083.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,8/6/2024 0:00:00,,9/5/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6263049.000000000000000,2011591.000000000000000
86,SOCIAL REHABILITATION FACILITY,371881521.000000000000000,A MISSION FOR MICHAEL,"A BETTER LIFE RECOVERY, LLC",,"MARA, WILLIAM",(949) 313-4709,3875 PEONY DRIVE,FALLBROOK,CA,92028.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,4/26/2024 0:00:00,,4/16/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6279015.000000000000000,2074844.000000000000000
87,SOCIAL REHABILITATION FACILITY,371881522.000000000000000,A MISSION FOR MICHAEL,"A BETTER LIFE RECOVERY, LLC",,"MARA, WILLIAM",(949) 313-4709,197 NORTH RIDGE DRIVE,FALLBROOK,CA,92028.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,4/26/2024 0:00:00,,4/14/2025 0:00:00,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6271353.000000000000000,2085885.000000000000000
88,COMMUNITY CRISIS HOME - ARF,371881528.000000000000000,YAI SUNNY VIEWS COMMUNITY CRISIS HOME (CCH),"YOUNG ADULT INSTITUTE, INC",,"GORENA, HEATHER",(646) 946-1389,25143 JACK RABBIT ACRES,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,CLOSED,,11/14/2024 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6302575.000000000000000,2004321.000000000000000
89,ADULT RESIDENTIAL,371881529.000000000000000,A & R RESIDENTIAL CARE III,A & R RESIDENTIAL CARE LLC,,"JAZMIN, ROBERT",(858) 204-5715,722 SHERIDAN AVENUE,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,1/9/2024 0:00:00,,1/9/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6306680.000000000000000,1997749.000000000000000
90,ADULT RESIDENTIAL,371881540.000000000000000,"NEW BEGINNINGS #1, LLC","NEW BEGINNINGS #1, LLC",,"SELBURN, SHANE",(760) 586-1994,1234 BELLVER CIRCLE,FALLBROOK,CA,92028.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,5/16/2024 0:00:00,,5/23/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6261679.000000000000000,2081377.000000000000000
91,ADULT RESIDENTIAL,371881555.000000000000000,ALIVE COMFORT CARE #1,ALIVE COMFORT CARE LLC,,"CARRERA, TERESA LOURDES",(619) 882-6669,2204 WEATHERBY AVE,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,CLOSED,3/5/2025 0:00:00,11/21/2025 0:00:00,3/4/2025 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6316636.000000000000000,1996846.000000000000000
92,SOCIAL REHABILITATION FACILITY,371881560.000000000000000,LIGHTFULLY - ORION,MERAKI MANAGEMENT - CA LLC,,"STEAD, TAYLOR",(805) 220-0609,2292 LUNDY LAKE DRIVE,ESCONDIDO,CA,92029.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,8/7/2024 0:00:00,,8/26/2025 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6299879.000000000000000,1975312.000000000000000
93,ADULT RESIDENTIAL,371881578.000000000000000,"WINGS RECOVERY CENTER, LLC","WINGS RECOVERY CENTER, LLC",,"HOLSAR, KATY",(858) 220-9519,2124 OPAL RIDGE,VISTA,CA,92081.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,10/15/2024 0:00:00,,9/25/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6258336.000000000000000,1998784.000000000000000
94,ADULT DAY PROGRAM,371881598.000000000000000,AVID BDP PENNSYLVANIA,AVID BDP PENNSYLVANIA,,"MAHARAJ, LORENA",(858) 442-6840,351 E PENNSYLVANIA AVE,ESCONDIDO,CA,92025.000000000000000,SAN DIEGO,18.000000000000000,60.000000000000000,LICENSED,12/10/2024 0:00:00,,11/14/2024 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6307903.000000000000000,1990141.000000000000000
