OID_,OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
478,406302721.000000000000000,,HOSPICE & PALLIATIVE CARE OF CALIFORNIA,550005525.000000000000000,Hospice,23201 LAKE CENTER DR,LAKE FOREST,92630.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,9/11/2023 0:00:00,Home Health Agency/Hospice,Hospice,33.625227600000002,-117.716589700000000
479,406302893.000000000000000,,"OPTUM INFUSION SERVICES 402, LLC",550004307.000000000000000,Home Health Agency,2300 MAIN ST,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,9/3/2020 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.683647899999997,-117.847272500000003
480,406303108.000000000000000,,"TRANSITION CARE TELEMETRY, INC.",550006146.000000000000000,Home Health Agency,30320 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,10/1/2021 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.522080500000001,-117.664781399999995
481,406303112.000000000000000,,ATHOME HEALTHCARE,550006112.000000000000000,Home Health Agency,18002 IRVINE BLVD,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/22/2021 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.747965600000001,-117.818086600000001
482,406303777.000000000000000,,SISTERS HOSPICE CARE LLC,550006918.000000000000000,Hospice,1442 IRVINE BLVD,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,7/8/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.744497799999998,-117.804993800000005
483,406304250.000000000000000,,VITAS HEALTHCARE CORPORATION OF CALIFORNIA- BRANCH,80000602.000000000000000,Hospice,310 COMMERCE,IRVINE,92602.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/30/2017 0:00:00,Home Health Agency/Hospice,Hospice,33.716649599999997,-117.785253299999994
484,406304254.000000000000000,,ST. JOSEPH HEALTH SYSTEM HOME HEALTH AGENCY - BRANCH,60000099.000000000000000,Home Health Agency,26522 LA ALAMEDA,MISSION VIEJO,92691.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/31/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.563749899999998,-117.667006499999999
485,406304268.000000000000000,,"OSO HOME CARE, INC.",60000543.000000000000000,Home Health Agency,17175 GILLETTE AVE,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,8/9/2000 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.696983299999999,-117.849578699999995
486,406304336.000000000000000,,PROVIDENCE HOME HEALTH ORANGE COUNTY SOUTH,60000878.000000000000000,Home Health Agency,38 EXECUTIVE PARK,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,10/20/2025 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.685329099999997,-117.859281199999998
487,406304351.000000000000000,,"COMPETENT CARE, INC. HOME HEALTH NURSING",60000315.000000000000000,Home Health Agency,2900 BRISTOL ST,COSTA MESA,92626.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,7/5/2005 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.675965900000001,-117.886446300000003
488,406304385.000000000000000,,KINDNESS CARE HOME HEALTH,60000482.000000000000000,Home Health Agency,1220 Hemlock Way,Santa Ana,92707.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/13/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.709727200000003,-117.884670400000005
489,406304389.000000000000000,,BRISTOL HOSPICE - ORANGE COUNTY,80000769.000000000000000,Hospice,3070 BRISTOL ST,COSTA MESA,92626.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/5/2019 0:00:00,Home Health Agency/Hospice,Hospice,33.684122700000003,-117.884482399999996
490,406304394.000000000000000,,"HOAG HOME HEALTH, LLC",60000386.000000000000000,Home Health Agency,4041 MACARTHUR BLVD,NEWPORT BEACH,92660.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/10/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.661894300000000,-117.864338799999999
491,406304398.000000000000000,,SILVERADO HOSPICE INC.,80000784.000000000000000,Hospice,6400 OAK CYN,IRVINE,92618.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,12/31/2014 0:00:00,Home Health Agency/Hospice,Hospice,33.676648000000000,-117.768555800000001
492,406304437.000000000000000,,"ST ROSE OF LIMA HEALTHCARE PROVIDER, INC.",550001074.000000000000000,Home Health Agency,23361 EL TORO RD,LAKE FOREST,92630.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/12/2020 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.623995299999997,-117.697153099999994
493,406304451.000000000000000,,CARE PLUS HOME HEALTH,550001209.000000000000000,Home Health Agency,22931 TRITON WAY,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,10/1/2010 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.629399700000000,-117.733372500000002
494,406304455.000000000000000,,"HEALTHWAYS HOME HEALTH SERVICES, INC.",550001285.000000000000000,Home Health Agency,34 EXECUTIVE PARK,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/26/2012 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.686224000000003,-117.859532700000003
495,406304461.000000000000000,,"UNIFIED CARE PROVIDERS, INC.",550001454.000000000000000,Home Health Agency,1 PETERS CANYON RD,IRVINE,92606.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/29/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.711705500000001,-117.798765200000005
496,406304469.000000000000000,,AVEANNA HEALTHCARE,550001523.000000000000000,Home Health Agency,23046 Avenida de la Carlota,Laguna Hills,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,1/20/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.627579699999998,-117.721988600000003
497,406304473.000000000000000,,BRIGHTSTAR CARE OF SOUTH ORANGE COUNTY,550001632.000000000000000,Home Health Agency,26023 ACERO,MISSION VIEJO,92691.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,9/22/2023 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.618010200000001,-117.677538999999996
498,406304481.000000000000000,,SALUS HOME HEALTH,550001073.000000000000000,Home Health Agency,630 ROOSEVELT,IRVINE,92620.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/18/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.694883300000001,-117.767273000000003
499,406304491.000000000000000,,PROVIDENCE HOSPICE ORANGE COUNTY SOUTH,550001846.000000000000000,Hospice,3345 MICHELSON DR,IRVINE,92612.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,12/21/2023 0:00:00,Home Health Agency/Hospice,Hospice,33.671530699999998,-117.840750999999997
500,406304495.000000000000000,,ADVANTAGE HEALTH SYSTEMS,550001885.000000000000000,Home Health Agency,151 KALMUS DRIVE,COSTA MESA,92626.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/26/2012 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.672043000000002,-117.881655800000004
501,406304496.000000000000000,,LORIAN HEALTH,550001886.000000000000000,Home Health Agency,27134  B PASEO ESPADA,San Juan Capistrano,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/27/2012 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.500589900000001,-117.655906099999996
502,406304497.000000000000000,,"HOAG HOSPICE, LLC",550001887.000000000000000,Hospice,4041 MACARTHUR BLVD,NEWPORT BEACH,92660.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,2/28/2024 0:00:00,Home Health Agency/Hospice,Hospice,33.662122699999998,-117.863945700000002
503,406304505.000000000000000,,CARE PLUS HOSPICE,550001967.000000000000000,Hospice,22931 TRITON WAY,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/4/2012 0:00:00,Home Health Agency/Hospice,Hospice,33.629399700000000,-117.733372500000002
504,406304506.000000000000000,,TEAM SELECT HOME CARE,550001966.000000000000000,Home Health Agency,25411 CABOT RD,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,6/15/2021 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.592182800000003,-117.675132199999993
505,406304512.000000000000000,,ROYAL HOME HEALTH SERVICES,550002086.000000000000000,Home Health Agency,26522 LA ALAMEDA,MISSION VIEJO,92691.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,10/8/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.563749899999998,-117.667006499999999
506,406304518.000000000000000,,"CARECHOICES HOSPICE AND PALLIATIVE SERVICES, INC.",550000207.000000000000000,Hospice,20 Corporate Park,Irvine,92606.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,8/21/2019 0:00:00,Home Health Agency/Hospice,Hospice,33.689840699999998,-117.830361600000003
507,406304522.000000000000000,,SOCAL HOSPICE AND PALLIATIVE CARE,550002172.000000000000000,Hospice,14642 Newport Ave,Tustin,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/27/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.730116799999998,-117.828486900000001
508,406304525.000000000000000,,OC HOSPICE,550002206.000000000000000,Hospice,13522 NEWPORT AVE,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/11/2013 0:00:00,Home Health Agency/Hospice,Hospice,33.743070199999998,-117.816408400000000
509,406304527.000000000000000,,"SEASONS OF LIFE HOSPICE, LLC",550002192.000000000000000,Hospice,23832 ROCKFIELD BLVD,LAKE FOREST,92630.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,6/18/2019 0:00:00,Home Health Agency/Hospice,Hospice,33.625866899999998,-117.714614200000000
510,406304534.000000000000000,,"CALIFORNIA MISSION HOSPICE, LLC",550002317.000000000000000,Hospice,23441 S POINTE DR,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/9/2019 0:00:00,Home Health Agency/Hospice,Hospice,33.626171599999999,-117.720927200000006
511,406304544.000000000000000,,"ARIAS HEALTH CARE, INC.",550002346.000000000000000,Hospice,1220 HEMLOCK WAY,SANTA ANA,92707.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/14/2020 0:00:00,Home Health Agency/Hospice,Hospice,33.709727200000003,-117.884670400000005
512,406304545.000000000000000,,"WEST COAST HEALTHCARE, LLC",550002542.000000000000000,Hospice,29222 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,2/19/2016 0:00:00,Home Health Agency/Hospice,Hospice,33.538991899999999,-117.672497600000000
513,406304558.000000000000000,,LOS ROBLES HEALTHCARE,550002861.000000000000000,Hospice,1720 E GARRY AVE,SANTA ANA,92705.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,10/23/2014 0:00:00,Home Health Agency/Hospice,Hospice,33.704925400000000,-117.853716700000007
514,406304566.000000000000000,,AMADA HOME HEALTH,550002954.000000000000000,Home Health Agency,901 CALLE AMANECER,SAN CLEMENTE,92673.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,1/20/2016 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.449146399999997,-117.608638999999997
515,406304567.000000000000000,,ESSENCE HOSPICE,550002714.000000000000000,Hospice,32 Executive Park,Irvine,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,9/17/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.685234800000003,-117.860126699999995
516,406304579.000000000000000,,SALUS HOSPICE,550002972.000000000000000,Hospice,630 Roosevelt,Irvine,92620.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,2/5/2015 0:00:00,Home Health Agency/Hospice,Hospice,33.694883300000001,-117.767273000000003
517,406304601.000000000000000,,SENIOR HOSPICE,550002924.000000000000000,Hospice,23331 El Toro Rd,Lake Forest,92630.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,1/1/2017 0:00:00,Home Health Agency/Hospice,Hospice,33.624223200000003,-117.696878200000000
518,406304605.000000000000000,,PARENTIS HOME HEALTH,550003448.000000000000000,Home Health Agency,24012 CALLE DE LA PLATA,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/30/2016 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.609826400000003,-117.711358300000001
519,406304609.000000000000000,,"MISSION HOME HEALTH OF IRVINE, INC.",550003633.000000000000000,Home Health Agency,2860 MICHELLE DR,IRVINE,92606.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/4/2017 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.717983500000003,-117.799080099999998
520,406304611.000000000000000,,ATIVA HOME HEALTH,550003238.000000000000000,Home Health Agency,18022 COWAN,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,9/10/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.689946599999999,-117.864626700000002
521,406304620.000000000000000,,"OASIS HAVEN HOSPICE, INC.",550003223.000000000000000,Hospice,2081 BUSINESS CENTER DR.,IRVINE,92612.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/2/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.679523400000001,-117.856523800000005
522,406304756.000000000000000,,UPWM HEALTHCARE LLC,550006061.000000000000000,Hospice,2372 MORSE AVE,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,2/17/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.681485199999997,-117.849161499999994
523,406304789.000000000000000,,CALSTRO HOSPICE ORANGE COUNTY,550005922.000000000000000,Hospice,17332 IRVINE BLVD,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/2/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.748014200000000,-117.830043599999996
524,406304814.000000000000000,,NEWPORT HOSPICE,550006131.000000000000000,Hospice,2151 MICHELSON DR,IRVINE,92612.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/9/2024 0:00:00,Home Health Agency/Hospice,Hospice,33.677508699999997,-117.857144399999996
525,406305014.000000000000000,,SEACLIFF HOSPICE INC.,550007218.000000000000000,Hospice,1055 EL CAMINO DR,COSTA MESA,92626.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/17/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.675533999999999,-117.901247699999999
526,406305432.000000000000000,,"ST. BERNARDINE CARE PROVIDERS, INC.",550000591.000000000000000,Home Health Agency,6 VENTURE,IRVINE,92618.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,6/15/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.658949700000001,-117.753234500000005
527,406305627.000000000000000,,"GENEZEN HOME HEALTH CARE SERVICES, INC.",550004382.000000000000000,Home Health Agency,25910 ACERO,MISSION VIEJO,92691.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,8/9/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.616219100000002,-117.678272300000003
528,406306336.000000000000000,,"SOUTH COUNTY HOME HEALTH, INC.",550008471.000000000000000,Home Health Agency,2 S POINTE DR,LAKE FOREST,92630.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/21/2023 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.659548399999998,-117.698390399999994
529,406306699.000000000000000,,"AHPC ORANGE COUNTY, INC.",550006183.000000000000000,Hospice,5000 BIRCH ST,NEWPORT BEACH,92660.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/12/2023 0:00:00,Home Health Agency/Hospice,Hospice,33.665020100000000,-117.859119399999997
530,406307324.000000000000000,,GOLDEN STAR HOSPICE AND PALLIATIVE CARE,550006607.000000000000000,Hospice,1442 IRVINE BLVD,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,7/14/2023 0:00:00,Home Health Agency/Hospice,Hospice,33.744422999999998,-117.805017800000002
531,406307426.000000000000000,,"TRANSITION CARE TELEMETRY, INC.",550007175.000000000000000,Hospice,30320 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/11/2023 0:00:00,Home Health Agency/Hospice,Hospice,33.522033000000000,-117.664797899999996
532,406330020.000000000000000,,BRIDGE HOSPICE,550005952.000000000000000,Hospice,38977 SKY CANYON DR,MURRIETA,92563.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,12/3/2022 0:00:00,Home Health Agency/Hospice,Hospice,33.555093100000001,-117.138883800000002
533,406330023.000000000000000,,"AMAZING HEALTH HOME CARE, INC.",550005436.000000000000000,Home Health Agency,74333 HIGHWAY 111,PALM DESERT,92260.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,4/21/2024 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.720852200000003,-116.368020599999994
534,406330024.000000000000000,,PALM SPRINGS HOME HEALTH NURSES INC,550009208.000000000000000,Home Health Agency,69730 HIGHWAY 111,RANCHO MIRAGE,92270.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,6/4/2024 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.773226299999997,-116.446359799999996
535,406330026.000000000000000,,"GREATNESS HOSPICE, INC.",550006375.000000000000000,Hospice,43180 BUSINESS PARK DR,TEMECULA,92590.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,10/17/2023 0:00:00,Home Health Agency/Hospice,Hospice,33.502072800000001,-117.166556299999996
536,406330028.000000000000000,,"MILOS HOME HEALTH, INC.",550009477.000000000000000,Home Health Agency,28751 RANCHO CALIFORNIA RD,TEMECULA,92590.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,10/16/2024 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.497901100000000,-117.155377099999995
537,406330029.000000000000000,,CARE AND SUPPORT HOME HEALTH INC,550009594.000000000000000,Home Health Agency,28936 OLD TOWN FRONT ST,TEMECULA,92590.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,11/14/2024 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.485983400000002,-117.143720000000002
538,406330031.000000000000000,,"EVITA HEALTH CARE, INC.",550009611.000000000000000,Home Health Agency,41593 WINCHESTER RD,TEMECULA,92590.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,1/10/2025 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.520896600000000,-117.166535400000001
539,406331433.000000000000000,,"NINA'S HOME HEALTH CARE, INC.",550004565.000000000000000,Home Health Agency,41800 ENTERPRISE CIRCLE S,TEMECULA,92590.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,2/25/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.516440600000003,-117.167153400000004
540,406331501.000000000000000,,NIGHTINGALE'S HOSPICE,550003792.000000000000000,Hospice,41690 Ivy St,Murrieta,92562.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,2/13/2019 0:00:00,Home Health Agency/Hospice,Hospice,33.553198500000001,-117.205933900000005
