,EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ein,name,sub_name,city,ntee_code,subseccd,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,_merge
72,113743533.0,BETHLEHEM THE HOUSE OF BREAD,% MARY DOOLEY,2564 COMSTOCK ST,SAN DIEGO,CA,92111-5940,0.0,3.0,3.0,7000.0,200612.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,1.0,,,,X200,,,,,,,,,,,,left_only
73,113783964.0,MIRA MESA THEATRE GUILD INC,% JEFF BARKLEY,9051 MIRA MESA BLVD BOX 261334,SAN DIEGO,CA,92126-2758,0.0,3.0,3.0,1000.0,200608.0,1.0,15.0,0.0,1.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A65,,,,,,,,,,,,left_only
74,116574096.0,BRENDA & DAVE RICKEY FAMILY FOUNDATION,,PO BOX 28939,SAN DIEGO,CA,92198-0939,0.0,3.0,3.0,1000.0,200209.0,0.0,4.0,0.0,2.0,1.0,202412.0,7.0,6.0,0.0,1.0,12.0,8062079.0,2383629.0,,T20,RICKEY DAVE TTEE,,,,,,,,,,,left_only
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123866056.0,San Diego Fellow Calligraphers,San Diego Fellow Calligraphers,San Diego,A40,3.0,,,,,right_only
76,131556216.0,INTERNATIONAL STAR CLASS YACHT RACING ASSOCIATION INC,% JERELYN BIEHL,2812 CANON ST,SAN DIEGO,CA,92106-2742,0.0,3.0,3.0,1000.0,194409.0,1.0,16.0,300000000.0,5.0,1.0,202412.0,5.0,5.0,1.0,0.0,12.0,839436.0,894024.0,606138.0,N60Z,,,,,,,,,,,,left_only
77,132934851.0,INTERNATIONAL E22 CLASS ASSOCIATION,% SHERRI CAMPBELL,3368 TALBOT ST,SAN DIEGO,CA,92106-2944,0.0,3.0,3.0,1000.0,198205.0,1.0,16.0,300000000.0,1.0,1.0,202412.0,3.0,3.0,1.0,0.0,12.0,96808.0,93640.0,93640.0,,,,,,,,,,,,,left_only
78,133403442.0,NEW YORK CENTER FOR ART & AWARENESS INC,% NEIL HACKMAN,4371 CAMINITO DEL DIAMANTE,SAN DIEGO,CA,92121-1966,0.0,3.0,3.0,2000.0,202109.0,1.0,16.0,123995000.0,1.0,1.0,202412.0,2.0,4.0,1.0,0.0,12.0,19290.0,244108.0,244108.0,A200,,,,,,,,,,,,left_only
79,133886236.0,SOUTHERN CALIFORNIA GAS COMPANY VEBA MEDICAL TR I,% SOUTHERN CALIFORNIA GAS CO,488 8TH AVE,SAN DIEGO,CA,92101-7123,0.0,9.0,3.0,1000.0,199305.0,2.0,0.0,264000000.0,2.0,1.0,202412.0,9.0,9.0,1.0,0.0,12.0,541911884.0,50443895.0,-4837953.0,,,,,,,,,,,,,left_only
80,133922730.0,BOGATIN FAMILY FOUNDATION INC,% CBIZ MHM LLC,13500 EVENING CREEK DR N STE 450,SAN DIEGO,CA,92128-8111,0.0,3.0,3.0,1000.0,199704.0,1.0,4.0,602000000.0,1.0,1.0,202412.0,6.0,4.0,0.0,1.0,12.0,1517964.0,444588.0,,T99Z,,,,,,,,,,,,left_only
81,134222111.0,CANYON RIDGE BAPTIST CHURCH,% DEBORAH CHADWICK,6866 LINDA VISTA RD,SAN DIEGO,CA,92111-7050,0.0,3.0,3.0,7000.0,201903.0,1.0,10.0,0.0,1.0,1.0,,6.0,6.0,6.0,0.0,12.0,,,,X20,,,,,,,,,,,,left_only
82,134229276.0,EMILIO NARES FOUNDATION,% ELSA ROTH,4699 MURPHY CANYON ROAD SUITE 2,SAN DIEGO,CA,92123-4372,0.0,3.0,3.0,1000.0,200303.0,1.0,15.0,0.0,1.0,1.0,202412.0,6.0,6.0,1.0,0.0,12.0,1045295.0,1442097.0,1370788.0,G124,,,,,,,,,,,,left_only
83,134308864.0,4S ELCA MINISTRY,% ERIN M MARTINSON,6191 SUNSET CREST WAY,SAN DIEGO,CA,92121-4127,9386.0,3.0,9.0,7000.0,198804.0,1.0,10.0,1000000.0,1.0,1.0,,0.0,0.0,2.0,0.0,12.0,,,,,,,,,,,,,,,,left_only
84,136088809.0,J J ONEILL FOUNDATION,% MARTIN H PEARL & CO,4180 RUFFIN RD STE 255,SAN DIEGO,CA,92123-1881,0.0,3.0,3.0,1000.0,195610.0,1.0,4.0,602000000.0,2.0,1.0,202412.0,7.0,6.0,0.0,1.0,12.0,6889735.0,1505932.0,,,,,,,,,,,,,,left_only
85,141851857.0,RAMA DE 0LIVO MINISTRIES INC,% CHURCH FINANCE & CLERGY TAX SERVI,255 20TH ST,SAN DIEGO,CA,92102-3811,0.0,3.0,3.0,1000.0,200404.0,1.0,15.0,0.0,1.0,1.0,202412.0,3.0,2.0,2.0,0.0,12.0,34033.0,21140.0,21140.0,P20,,,,,,,,,,,,left_only
86,141858753.0,SAN DIEGO SYMPHONY FOUNDATION,% CFO,1245 7TH AVE,SAN DIEGO,CA,92101-4302,0.0,3.0,3.0,2000.0,200301.0,1.0,17.0,0.0,1.0,1.0,202406.0,9.0,7.0,1.0,0.0,6.0,115752972.0,6533762.0,6443962.0,A69,,141858753.0,San Diego Symphony Foundation,San Diego Symphony Foundation,San Diego,A69,3.0,2023.0,4337118.0,6548928.0,110066866.0,both
87,141886373.0,SAN DIEGO THEATRES INC,,225 BROADWAY STE 300,SAN DIEGO,CA,92101-5010,0.0,3.0,3.0,2000.0,200405.0,1.0,16.0,0.0,1.0,1.0,202506.0,8.0,8.0,1.0,0.0,6.0,29264118.0,14831674.0,14831674.0,A65,,141886373.0,San Diego Theatres Inc,San Diego Theatres Inc,San Diego,A65,3.0,2024.0,14954198.0,11601289.0,24988487.0,both
88,141912951.0,MISSION HILLS B I D,,325 W WASHINGTON ST 2228,SAN DIEGO,CA,92103-1946,0.0,6.0,3.0,1000.0,200904.0,2.0,0.0,0.0,1.0,1.0,202506.0,3.0,4.0,1.0,0.0,6.0,30261.0,213817.0,213817.0,S40,,,,,,,,,,,,left_only
89,141975524.0,CAMBODIAN VILLAGE FUND,% WILLIAM J BAMBERGER,4376 ARGOS DR,SAN DIEGO,CA,92116-2330,0.0,3.0,3.0,1000.0,200803.0,1.0,15.0,0.0,5.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,387118.0,228461.0,228461.0,Q33,,,,,,,,,,,,left_only
90,141991144.0,HOUSE OF TURKEY,% YUSUF OZTURK,PO BOX 927800,SAN DIEGO,CA,92192-7800,0.0,3.0,3.0,1200.0,200706.0,1.0,15.0,0.0,1.0,1.0,202506.0,3.0,3.0,1.0,0.0,6.0,55995.0,51999.0,51999.0,A99,,,,,,,,,,,,left_only
91,141993710.0,NATIONAL COUNCIL FOR GEOCOSMIC RESEARCH INC,% SHARA EISEN,8718 ROBLES DR,SAN DIEGO,CA,92119-1430,5544.0,3.0,9.0,2000.0,200904.0,1.0,16.0,0.0,5.0,1.0,202506.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,V039,NCGR INC SAN DIEGO CHAPTER,,,,,,,,,,,left_only
92,142014373.0,CHRIST CHURCH OF THE RESURRECTION,% JOSEPH B MAI,9765 BIRCH CANYON PL,SAN DIEGO,CA,92126-1077,0.0,3.0,3.0,7000.0,201302.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,,,,,,,,,,,left_only
93,161558160.0,CHINESE BIOLOGICAL INVESTIGATORS SOCIETY INC,% JING YANG,CO JING YANG 4694 BRYSON TERRACE,SAN DIEGO,CA,92130-0000,0.0,3.0,3.0,1000.0,199906.0,1.0,4.0,0.0,1.0,1.0,202412.0,6.0,4.0,0.0,1.0,12.0,1258352.0,122319.0,,G03,MED COLL OF GEORGIA,,,,,,,,,,,left_only
94,161625707.0,CALIFORNIA NATIONAL SQUARE DANCE CONVENTION,% AVE HERNDON,PO BOX 500483,SAN DIEGO,CA,92150-0483,0.0,3.0,3.0,2000.0,200604.0,1.0,16.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A99,2009 BID COMMITTEE,,,,,,,,,,,left_only
95,161641310.0,PURR AND WAG SOCIETY,,3288 ADAMS AVE UNIT 16524,SAN DIEGO,CA,92176-7022,0.0,3.0,3.0,4000.0,200301.0,1.0,15.0,0.0,1.0,1.0,202507.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,D20,,,,,,,,,,,,left_only
96,161667939.0,DAUGHTERS OF UNION VETERANS OF THE CIVIL WAR 1861-1865,% KATHLEEN WINCHESTER,5663 BALBOA AVE PMB 28,SAN DIEGO,CA,92111-2705,0.0,3.0,3.0,1000.0,201503.0,1.0,15.0,0.0,5.0,1.0,202408.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,A54,NANCY HANKS LINCOLN TENT 5,,,,,,,,,,,left_only
97,161717255.0,GRACE OF GOD MINISTRYS INC,% ONOCHIE AMONYE,7433 BLACK OAK RD,SAN DIEGO,CA,92114-6036,0.0,3.0,3.0,7210.0,200512.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X20,,,,,,,,,,,,left_only
98,161727118.0,HILLCREST HISTORY GUILD,% NANCY MOORS,3065 3RD AVE APT 3,SAN DIEGO,CA,92103-5834,0.0,3.0,3.0,2000.0,200509.0,1.0,15.0,0.0,0.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A80,,,,,,,,,,,,left_only
99,161730557.0,CORREIA INSTRUMENTAL MUSICAL ASSOCIATION INC,% KATHY TAPPERO,4302 VALETA ST,SAN DIEGO,CA,92107-1510,0.0,3.0,3.0,1000.0,200703.0,1.0,15.0,0.0,1.0,1.0,202506.0,3.0,4.0,1.0,0.0,6.0,61116.0,110742.0,110742.0,B99,,,,,,,,,,,,left_only
100,161737778.0,SAN DIEGO CONCIERGE ASSOCIATION,% EWA SKOOG,PO BOX 80964,SAN DIEGO,CA,92138-0964,0.0,6.0,3.0,2000.0,202001.0,2.0,0.0,0.0,1.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,S41,,,,,,,,,,,,left_only
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161770466.0,San Diego Kings Youth Wrestling Club,San Diego Kings Youth Wrestling Club Kings Wrestling,San Diego,N60,3.0,2014.0,15260.0,14422.0,2707.0,right_only
102,200022775.0,SHIPPER FAMILY FOUNDATION,% BETTY M SHIPPER,3372 BALTIMORE ST,SAN DIEGO,CA,92117-6164,0.0,3.0,3.0,1000.0,200401.0,1.0,4.0,0.0,1.0,1.0,202412.0,4.0,1.0,0.0,1.0,12.0,379152.0,1.0,,T20,,,,,,,,,,,,left_only
103,200035368.0,GRAMMAR MECHANICS FOUNDATION,% GRAMMAR MECHANICS,713 ROSECRANS ST,SAN DIEGO,CA,92106-3012,0.0,3.0,3.0,2000.0,200503.0,1.0,15.0,0.0,1.0,1.0,202312.0,3.0,3.0,1.0,0.0,12.0,46864.0,80522.0,80522.0,B92,,,,,,,,,,,,left_only
104,200067633.0,WARRIOR FOUNDATION FREEDOM STATION,% SANDY LEHMKUHLER,1223 1/2 28TH ST APT A,SAN DIEGO,CA,92102-2260,0.0,3.0,3.0,2000.0,200807.0,1.0,15.0,0.0,1.0,1.0,202409.0,8.0,7.0,1.0,0.0,9.0,24744852.0,5888407.0,5871477.0,P40,,,,,,,,,,,,left_only
105,200071546.0,FAMILY AND YOUTH ROUNDTABLE OF SAN DIEGO COUNTY,,5005 TEXAS ST STE 104,SAN DIEGO,CA,92108-3722,0.0,3.0,3.0,2000.0,200612.0,1.0,15.0,0.0,1.0,1.0,201512.0,3.0,4.0,0.0,0.0,12.0,53823.0,464650.0,464650.0,P99,,200071546.0,Family And Youth Roundtable Of San Diego County,Family And Youth Roundtable Of San Diego County,San Diego,P99,3.0,2015.0,464650.0,503399.0,53823.0,both
106,200091957.0,VAJRADHATU,,5625 GUINCHO CT,SAN DIEGO,CA,92124-1301,2596.0,3.0,9.0,7000.0,197501.0,1.0,10.0,1915000.0,5.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,,SAN DIEGO SHAMBHALA MEDITATION GROU,200091957.0,Vajradhatu,Vajradhatu San Diego Shambhala Meditation Grou,San Diego,,3.0,,,,,both
107,200096384.0,REDEMPTION WORKS INTERNATIONAL INC,% JOHN BLOCK,1069 SANTA BARBARA ST,SAN DIEGO,CA,92107-4160,0.0,3.0,3.0,1000.0,200504.0,1.0,16.0,0.0,1.0,1.0,202412.0,3.0,4.0,1.0,0.0,12.0,84141.0,181166.0,181166.0,N30,,,,,,,,,,,,left_only
108,200098421.0,FEDERAL BAR ASSOCIATION SAN DIEGO CHAPTER,% C/O AMANDA FITZSIMMONS,501 WEST BROADWAY STE A125,SAN DIEGO,CA,92101-3536,0.0,6.0,3.0,1000.0,201211.0,2.0,0.0,0.0,1.0,1.0,202412.0,3.0,3.0,1.0,0.0,12.0,94977.0,61385.0,61385.0,S40,,,,,,,,,,,,left_only
109,200156074.0,HOUSE OF PALESTINE INC,% MUNJED KHOURY,6161 EL CAJON BLVD 149,SAN DIEGO,CA,92115-3922,0.0,3.0,3.0,2100.0,200510.0,1.0,15.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,279673.0,186466.0,102558.0,A99,,,,,,,,,,,,left_only
110,200157629.0,ST PAULS VILLA INC,% CHERYL WILSON CEO,328 MAPLE ST,SAN DIEGO,CA,92103-6522,0.0,3.0,3.0,1000.0,200409.0,1.0,16.0,0.0,1.0,1.0,202412.0,7.0,6.0,1.0,0.0,12.0,6592866.0,2907807.0,667981.0,L22,,,,,,,,,,,,left_only
111,200187390.0,ASIAN COMMUNITY CARE FOUNDATION,% DENNIS KWAN,13212 JACARTE CT,SAN DIEGO,CA,92130-1859,0.0,3.0,3.0,1000.0,200410.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P20,,,,,,,,,,,,left_only
112,200195354.0,QUAD FOUNDATION INC,% CRAIG WENZLICK,17876 CRECIENTE WAY,SAN DIEGO,CA,92127-1063,0.0,3.0,3.0,1000.0,200402.0,1.0,15.0,0.0,1.0,1.0,202412.0,1.0,1.0,2.0,0.0,12.0,2262.0,514.0,514.0,H195,,,,,,,,,,,,left_only
113,200296450.0,LAC VIET CULTURE CENTER,% NAM NGUYEN,6819 DEEP VALLEY RD,SAN DIEGO,CA,92120-1603,0.0,3.0,3.0,1000.0,200404.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A23,,,,,,,,,,,,left_only
114,200365402.0,IGLESIA DE JESUCRISTO PALABRA-MIEL,% JESUS MENDEZ,2045 WINNETT ST,SAN DIEGO,CA,92114-1427,0.0,3.0,3.0,7000.0,200401.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,,,,,,,,,,,left_only
115,200371847.0,KEHILLAT AHAVAT YISRAEL,% MICHAEL LURIE,13030 BRIXTON PL,SAN DIEGO,CA,92130-1325,0.0,3.0,3.0,7000.0,200407.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X30,,,,,,,,,,,,left_only
116,200468262.0,MARY AND JOHN GRANT FOUNDATION,% NETANYA R DAYZIE,3298 GOVERNOR DR 221029,SAN DIEGO,CA,92122-2902,0.0,3.0,3.0,1000.0,200403.0,1.0,4.0,0.0,1.0,1.0,202312.0,6.0,2.0,0.0,1.0,12.0,2138626.0,15723.0,,T22,,,,,,,,,,,,left_only
117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200501101.0,Chinese Service Center Of San Diego,Chinese Service Center Of San Diego,San Diego,,3.0,2015.0,584557.0,224490.0,460835.0,right_only
118,200503852.0,ASIAN REAL ESTATE ASSOCIATION OF AMERICA,% HOPE ATUEL,2333 CAMINO DEL RIO S,SAN DIEGO,CA,92108-3607,0.0,6.0,3.0,2000.0,200605.0,2.0,0.0,0.0,1.0,1.0,202412.0,6.0,6.0,1.0,0.0,12.0,2374223.0,2474151.0,2474151.0,S41,,,,,,,,,,,,left_only
119,200526513.0,DEL SUR COMMUNITY SERVICES COUNCIL,,15455 PASEO DEL SUR,SAN DIEGO,CA,92127-4134,0.0,4.0,3.0,3000.0,200507.0,2.0,0.0,0.0,1.0,1.0,202505.0,4.0,5.0,1.0,0.0,5.0,331348.0,627999.0,627999.0,S20,,,,,,,,,,,,left_only
120,200538863.0,NATIONAL FOUNDATION FOR AUTISM RESEARCH,% JUAN LEON,PO BOX 502177,SAN DIEGO,CA,92150-2177,0.0,3.0,3.0,1000.0,200408.0,1.0,16.0,0.0,1.0,1.0,202506.0,6.0,6.0,1.0,0.0,6.0,2487868.0,2094094.0,2075570.0,G99,,,,,,,,,,,,left_only
121,200547793.0,ST TIMOTHYS MINISTRIES,% JIM REYNOLDS,3025 MARMIL AVE,SAN DIEGO,CA,92139-3630,0.0,3.0,3.0,2700.0,200501.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X20,,,,,,,,,,,,left_only
122,200551778.0,CHINESE SCHOOL OF SAN DIEGO,% SALLY TSUI WONG-AVERY,5075 RUFFIN RD STE A,SAN DIEGO,CA,92123-1698,0.0,3.0,3.0,2000.0,200802.0,1.0,11.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,124525.0,175196.0,141454.0,B28,,200551778.0,Chinese School Of San Diego,Chinese School Of San Diego,San Diego,B28,3.0,2023.0,131990.0,304177.0,330338.0,both
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200612830.0,San Diego Girls Alliance,San Diego Girls Alliance,San Diego,O50,3.0,2015.0,2633.0,2620.0,13.0,right_only
124,200635867.0,MT CARMEL HIGH SCHOOL DRAMA BOOSTERS,% REBECCA GUTIERREZ,PO BOX 720903,SAN DIEGO,CA,92172-0903,0.0,3.0,3.0,1200.0,200602.0,1.0,16.0,0.0,1.0,1.0,202506.0,3.0,3.0,1.0,0.0,6.0,57097.0,78282.0,75576.0,B11,,,,,,,,,,,,left_only
125,200661728.0,UNITED SENIOR ADVISORY COUNCIL,% KENNETH MOSER,11280 SPICA DR,SAN DIEGO,CA,92126-1332,0.0,3.0,3.0,1200.0,201508.0,1.0,15.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P81,,,,,,,,,,,,left_only
126,200703698.0,MT MORIAH CHRISTIAN CHURCH,% EDUARDO A OSORIO,PO BOX 26141,SAN DIEGO,CA,92196-0141,0.0,3.0,3.0,7000.0,201505.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,,,,,,,,,,,left_only
127,200723169.0,CHIMNEY CANYON FIRE SAFE COUNCIL,% JERRY L MITCHELL,9903 BUSINESSPARK AVE STE 102,SAN DIEGO,CA,92131-1120,0.0,3.0,3.0,1200.0,200409.0,1.0,15.0,0.0,1.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,M40,,,,,,,,,,,,left_only
128,200774370.0,SAN DIEGO OUTSOURCING SYSTEMS INC,% MICHAEL R ROWAN,3663 ROSECRANS ST,SAN DIEGO,CA,92110-3226,0.0,3.0,3.0,1000.0,200702.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P82,,200774370.0,San Diego Outsourcing Systems Inc,San Diego Outsourcing Systems Inc,San Diego,P82,3.0,2018.0,60372.0,65588.0,82672.0,both
129,200834365.0,SCRIPPS RANCH HIGH SCHOOL BASEBALL BOOSTER CLUB,% PETER SCHWARZ,11090 RED CEDAR DR,SAN DIEGO,CA,92131-1308,0.0,3.0,3.0,2000.0,200412.0,1.0,16.0,0.0,1.0,1.0,202506.0,4.0,4.0,1.0,0.0,6.0,124185.0,154508.0,150646.0,N116,,,,,,,,,,,,left_only
130,200842877.0,BEHAVIORAL DIABETES INSTITUTE,% MICHELLE DEFAZIO,7220 TRADE ST STE 115,SAN DIEGO,CA,92121-2325,0.0,3.0,3.0,1000.0,200503.0,1.0,16.0,0.0,1.0,1.0,202406.0,4.0,4.0,1.0,0.0,6.0,346505.0,450812.0,450812.0,H80,,,,,,,,,,,,left_only
131,200855614.0,MIRA MESA HIGH SCHOOL FOUNDATION INC,% SCOTT GUISTI,10606 CAMINO RUIZ STE 8 PMB 264,SAN DIEGO,CA,92126-3263,0.0,3.0,3.0,1000.0,200412.0,1.0,15.0,0.0,1.0,1.0,202406.0,4.0,4.0,1.0,0.0,6.0,167702.0,401973.0,347432.0,B82,,,,,,,,,,,,left_only
132,200857447.0,BALBOA PARK CULTURAL PARTNERSHIP,% PETER COMISKEY,1549 EL PRADO STE 4,SAN DIEGO,CA,92101-1661,0.0,3.0,3.0,2000.0,200502.0,1.0,15.0,0.0,1.0,1.0,202506.0,6.0,6.0,1.0,0.0,6.0,3637280.0,4339402.0,4339402.0,A20,,,,,,,,,,,,left_only
133,200882524.0,JIGME LINGPA CENTER,% FABIAN RAWNSLEY,PO BOX 33231,SAN DIEGO,CA,92163-3231,0.0,3.0,3.0,7000.0,200509.0,1.0,10.0,0.0,1.0,1.0,202512.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,X50,,,,,,,,,,,,left_only
134,200903707.0,GERMAN AMERICAN CHAMBER OF COMMERCE CALIFORNIA INC,% COMMERCE CAL,600 B ST STE 300,SAN DIEGO,CA,92101-4505,0.0,3.0,3.0,1000.0,200511.0,1.0,16.0,0.0,1.0,1.0,202412.0,5.0,6.0,1.0,0.0,12.0,925843.0,1049291.0,1049291.0,J20,,,,,,,,,,,,left_only
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200917236.0,San Diego Conservation Resources Network,San Diego Conservation Resources Network,San Diego,C19,3.0,,,,,right_only
136,200929070.0,JUSTICE OVERCOMING BOUNDARIES JOB IN SAN DIEGO COUNTY,,4011 OHIO ST,SAN DIEGO,CA,92104-2607,0.0,3.0,3.0,2000.0,200502.0,1.0,15.0,0.0,1.0,1.0,202412.0,2.0,3.0,1.0,0.0,12.0,16594.0,56466.0,56466.0,B60,,200929070.0,Justice Overcoming Boundaries Job In San Diego County,Justice Overcoming Boundaries Job In San Diego County,San Diego,B60,3.0,2023.0,27836.0,61646.0,40042.0,both
137,200938961.0,INDEPENDENT MUSIC MERCHANTS GROUP,% DON ULRICH,9906 CARMEL MTN RD,SAN DIEGO,CA,92129-2814,0.0,6.0,3.0,2000.0,200509.0,2.0,0.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,S41,,,,,,,,,,,,left_only
138,201001905.0,THURSDAY CLUB FOUNDATION,,1224 SANTA BARBARA ST,SAN DIEGO,CA,92107-3944,0.0,3.0,3.0,1000.0,200405.0,1.0,17.0,0.0,1.0,1.0,202506.0,5.0,5.0,1.0,0.0,6.0,636762.0,583201.0,374405.0,T11,,,,,,,,,,,,left_only
139,201059757.0,CAMP RIVA-LAKE INC,% DESAIX BRINKLEY,14662 VIA MONTEVERDE,SAN DIEGO,CA,92127-3835,0.0,3.0,3.0,2000.0,200409.0,1.0,15.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,391073.0,253807.0,247624.0,O50,,,,,,,,,,,,left_only
140,201075265.0,THE JOURNEY WITH JESUS FOUNDATION,% ANDREW CLENDENIN,PO BOX 22504,SAN DIEGO,CA,92192-2504,0.0,3.0,3.0,7000.0,200501.0,1.0,15.0,0.0,1.0,1.0,202506.0,3.0,4.0,1.0,0.0,6.0,30348.0,155327.0,155327.0,X20,,,,,,,,,,,,left_only
141,201080613.0,MOXIE THEATRE INCORPORATED,% JO ANNE GLOVER,6663 EL CAJON BLVD STE N,SAN DIEGO,CA,92115-2852,0.0,3.0,3.0,2000.0,200411.0,1.0,16.0,0.0,1.0,1.0,202406.0,4.0,5.0,1.0,0.0,6.0,193810.0,585587.0,585587.0,A65,,,,,,,,,,,,left_only
142,201105904.0,TWIN TRAILS EDUCATION FOUNDATION,% SUNDANCE ELEMENTARY SCHOOL,8944 TWIN TRAILS DR,SAN DIEGO,CA,92129-2334,0.0,3.0,3.0,1000.0,201512.0,1.0,15.0,0.0,1.0,1.0,202506.0,4.0,4.0,1.0,0.0,6.0,224705.0,187344.0,177974.0,B12,TWIN TRAILS FOUNDATION,,,,,,,,,,,left_only
143,201114086.0,ITS ALL ABOUT THE KIDS FOUNDATION,% ANGELA BRANNON-BAPTISTE,7918 EL CAJON BLVD CO RUBINSON CPA,SAN DIEGO,CA,92129-0000,0.0,3.0,3.0,1000.0,200503.0,1.0,15.0,0.0,1.0,1.0,202412.0,3.0,4.0,1.0,0.0,12.0,74322.0,441079.0,441079.0,P60,,,,,,,,,,,,left_only
144,201118434.0,SAN DIEGO FILM COMMISSION FOUNDATION,% SANDRA BUEHNER,5114 67TH ST,SAN DIEGO,CA,92115-1616,0.0,3.0,3.0,1000.0,200410.0,1.0,16.0,0.0,1.0,1.0,202506.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,A31,,201118434.0,San Diego Film Commission Foundation,San Diego Film Commission Foundation,San Diego,A31,3.0,,,,,both
145,201136202.0,YOUTH PHILHARMONIC ORCHESTRA,% MARSHALL LEWIS,2535 CAMINO DEL RIO SOUTH,SAN DIEGO,CA,92108-3754,0.0,3.0,3.0,1000.0,200406.0,1.0,15.0,0.0,1.0,1.0,202506.0,4.0,5.0,1.0,0.0,6.0,188418.0,663950.0,663950.0,A68,,,,,,,,,,,,left_only
146,201176684.0,PARK VILLAGE ELEMENTARY EDUCATIONAL FOUNDATION,% KARI MARSHALL,7930 PARK VILLAGE RD,SAN DIEGO,CA,92129-3781,0.0,3.0,3.0,1000.0,200410.0,1.0,15.0,0.0,1.0,1.0,202406.0,4.0,4.0,1.0,0.0,6.0,352134.0,235074.0,179857.0,B112,,,,,,,,,,,,left_only
147,201202924.0,SAN DIEGO WRITERS INK,% KRISTEN FOGLE,2730 HISTORIC DECATUR RD STE 204,SAN DIEGO,CA,92106-6013,0.0,3.0,3.0,1200.0,200410.0,1.0,15.0,0.0,1.0,1.0,202506.0,3.0,4.0,1.0,0.0,6.0,65092.0,258635.0,254748.0,B99,,201202924.0,San Diego Writers Ink,San Diego Writers Ink,San Diego,B99,3.0,2024.0,255503.0,261186.0,47369.0,both
148,201253618.0,SCY HIGH TECH INC,% ERIC SEGAL,3410 MOUNT ACADIA BLVD,SAN DIEGO,CA,92111-4505,0.0,3.0,3.0,2700.0,200604.0,1.0,11.0,0.0,1.0,1.0,202412.0,5.0,5.0,1.0,0.0,12.0,528946.0,869122.0,840570.0,B25,,,,,,,,,,,,left_only
149,201256563.0,BRAMBLEBUSH INC,% RUSSELL G LENK III,7235 COWLES MOUNTAIN BLVD,SAN DIEGO,CA,92119-1325,0.0,3.0,3.0,7000.0,200509.0,1.0,15.0,0.0,0.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,X20,,,,,,,,,,,,left_only
