"account_key","account_status","date_account_creation","date_cert_expiration","date_cert_effective","business_owner_name","ownership_type","date_business_start","dba_name","naics_sector","naics_code","naics_description","address_no","address_pd","address_road","address_sfx","address_no_fraction","address_city","address_state","address_zip","address_suite","address_pmb_box","address_po_box","bid","council_district","lat","lng"
"1974001942.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","MILLER/MONSON/PESHEL/POLACEK","PARTNR","1974-07-01 12:00:00","MILLER MPMSPM PESHEL POLACEK & HOSHAW PARTNERSHIP","54","5411","LEGAL SERVICES","402","W","BROADWAY","","","SAN DIEGO","CA","92101-8576","950","","","","3.0","32.7157508","-117.1610358"
"1974002018.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","SCHNEIDER ENGINEERING","CORP","1974-07-01 12:00:00","SCHNEIDER RACING CAMS","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","1235","","CUSHMAN","AVE","","SAN DIEGO","CA","92110-3905","","","","25.0","2.0","32.7687298766685","-117.19865604767976"
"1974002124.0","Active","1974-07-01 12:00:00","2026-06-30 00:00:00","2025-07-01 00:00:00","HEATING & COOLING SUPPLY LLC","LLC","1974-07-01 12:00:00","HEATING & COOLING SUPPLY LLC","42","4216","ELECTRICAL GOODS WHSLE","1525","NW","03RD","ST","","DEERFIELD BEACH","FL","33442-1669","A21","","","","","26.3217521","-80.1240445"
"1974002146.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","NASLAND ENGINEERING","CORP","1974-07-01 12:00:00","NASLAND ENGINEERING","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","4740","","RUFFNER","ST","","SAN DIEGO","CA","92111-1520","","","","","6.0","32.82793012","-117.1583005"
"1974002239.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","COURTESY CHEVROLET CENTER","CORP","1974-07-01 12:00:00","COURTESY CHEVROLET CENTER","44","4411","AUTOMOBILE DEALERS","750","","CAMINO DEL RIO NORTH","","","SAN DIEGO","CA","92108-3207","","","","","7.0","32.76503754","-117.1576157"
"1974002270.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","MCCLARY ROSEMARY R","SOLE","1974-07-01 12:00:00","ROWLAND REALTY","53","5312","OFFICES OF REAL ESTATE AGENTS & BROKERS","4725","","VOLTAIRE","ST","","SAN DIEGO","CA","92107-1733","","","","","2.0","32.749123","-117.241936"
"1974002358.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","BLANE CHARLES","SOLE","1974-07-01 12:00:00","CHARLIE BLANE REALTY","53","5312","OFFICES OF REAL ESTATE AGENTS & BROKERS","1621","","GRAND","AVE","","SAN DIEGO","CA","92109-4458","","","","24.0","2.0","32.79791188","-117.2398243"
"1974002363.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","DELAWIE","CORP","1974-07-01 12:00:00","DELAWIE","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","1515","","MORENA","BLVD","","SAN DIEGO","CA","92110-3731","","","","25.0","2.0","32.77439025","-117.2055449"
"1974002507.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","BSE ENGINEERING INC","CORP","1974-07-01 12:00:00","BSE ENGINEERING INC","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","9903","","BUSINESSPARK","AVE","","SAN DIEGO","CA","92131-1120","104","","","","5.0","32.90367765","-117.1115614"
"1974002565.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","TIBBETT & ASSOCIATES INC","CORP","1974-07-01 12:00:00","AMERICAN PEST CONTROL","23","235","SPECIAL TRADE CONTRACTORS","8100","","BROADWAY","","","LEMON GROVE","CA","91945-2687","E","","","","","32.74351002","-117.0229804"
"1974002597.0","Active","1974-07-01 12:00:00","2026-08-31 00:00:00","2025-09-01 00:00:00","A OK ENTERPRISES INC","CORP","1974-07-01 12:00:00","OCEAN VIEW LIQUOR","44","445299","ALL OTHER SPECIALTY FOOD STORES","3744","","OCEAN VIEW","BLVD","","SAN DIEGO","CA","92113-1735","","","","","9.0","32.70131591","-117.1136918"
"1974002605.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","PARSONS ENGINEERING SCIENCE INC","CORP","1974-07-01 12:00:00","PARSONS WATER & INFRASTRUCTURE INC","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","1422","S","TRYON","ST","","CHARLOTTE","NC","28203-4483","800","","","","","35.216755","-80.85552"
"1974002627.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","INTERNATIONAL BUSINESS MACHINES","CORP","1974-07-01 12:00:00","IBM","45","45299","ALL OTHER GENERAL MERCHANDISE STORES","1","N","CASTLE","DR","","ARMONK","NY","10504","MD243","","","","","41.1137884","-73.7164462"
"1974002641.0","Active","1974-07-01 12:00:00","2026-06-30 00:00:00","2025-07-01 00:00:00","OTIS ELEVATOR CO","CORP","1974-07-01 12:00:00","OTIS ELEVATOR CO","81","811","REPAIR & MAINTENANCE","11760","","US HIGHWAY 1","","","PALM BEACH GARDENS","FL","33408-3013","W600","","","","","26.84400548368506","-80.06116709932978"
"1974002643.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","SMART FINAL IRIS CORP  378","CORP","1974-07-01 12:00:00","SMART & FINAL IRIS CO #378","42","422","WHOLESALE TRADE, NONDURABLE GOODS","720","","15TH","ST","","SAN DIEGO","CA","92101-7320","","","","29.0","3.0","32.71283879","-117.1504462"
"1974002652.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","KONE INC","CORP","1974-07-01 12:00:00","KONE INC","23","23599","ALL OTHER SPECIAL TRADE CONTRACTORS","9850","","BUSINESSPARK","AVE","","SAN DIEGO","CA","92131-1121","","","","","5.0","32.90239872","-117.1117352"
"1974002663.0","Active","1974-07-01 12:00:00","2026-06-30 00:00:00","2025-07-01 00:00:00","H G FENTON CO","CORP","1974-07-01 12:00:00","H G FENTON CO","53","5311","LESSORS OF REAL ESTATE","7577","","MISSION VALLEY","RD","","SAN DIEGO","CA","92108-4432","","","","","7.0","32.7788239","-117.1577712"
"1974002682.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","NEYENESCH PRINTERS INC","CORP","1974-07-01 12:00:00","NEYENESCH PRINTERS INC","32","323","PRINTING & RELATED SUPPORT ACTIVITIES","2750","","KETTNER","BLVD","","SAN DIEGO","CA","92101-1222","","","","","2.0","32.73238177","-117.17306229999998"
"1974002688.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","INSTRUMENTS INC","CORP","1974-07-01 12:00:00","INSTRUMENTS INC","33","336","TRANSPORTATION EQUIPMENT MFG","7263","","ENGINEER","RD","","SAN DIEGO","CA","92111-1432","","","","","6.0","32.82710229","-117.1605398"
"1974002761.0","Active","1974-07-01 12:00:00","2026-06-30 00:00:00","2025-07-01 00:00:00","FRITO-LAY INC","CORP","1974-07-01 12:00:00","ROLLING FRITO-LAY SALES, LP","42","4224","GROCERY & RELATED PRODUCT WHSLE","27717","","ALISO CREEK","RD","","ALISO VIEJO","CA","92656-3804","","","","","","33.559329544128","-117.72536466505"
"1974002782.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","CHULA VISTA ELECTRIC CO","CORP","1974-07-01 12:00:00","CHULA VISTA ELECTRIC CO","23","23531","ELECTRICAL CONTRACTORS","9344","","WHEATLANDS","RD","","SANTEE","CA","92071-5643","","","","","","32.84518682","-116.9608447"
"1974002798.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","MEANLEY AND SON INC","CORP","1974-07-01 12:00:00","MEANLEY AND SON HARDWARE","44","4413","AUTOMOTIVE PARTS, ACCESSORIES & TIRE STORES","7756","","GIRARD","AVE","","LA JOLLA","CA","92037-4422","","","","19.0","1.0","32.84442999","-117.2738283"
"1974002810.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","UNITED PORTUGUESE S E S","CORP","1974-07-01 12:00:00","UNITED PORTUGUESE S E S","81","81356","BUSINESS TAX EXEMPT - NON PROFIT","2818","","AVENIDA DE PORTUGAL","","","SAN DIEGO","CA","92106-2705","","","","","2.0","32.72092114","-117.229608"
"1974002813.0","Active","1974-07-01 12:00:00","2026-06-30 00:00:00","2025-07-01 00:00:00","ALCORN FENCE COMPANY","CORP","1974-07-01 12:00:00","ATLAS FENCE CO - SAN DIEGO","23","235","SPECIAL TRADE CONTRACTORS","1088","","HAMILTON","RD","","DUARTE","CA","91010-2742","","","","","","34.13323974283307","-117.98277858439413"
"1974002815.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","MERRILL LYNCH  ET AL","CORP","2004-07-01 00:00:00","MERRILL LYNCH PIERCE FENNER & SMITH INCORPORATED","52","52393","INVESTMENT ADVICE","150","N","COLLEGE","ST","","CHARLOTTE","NC","28202-2271","","","","","","35.226646","-80.841385"
"1974002858.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","FREDERICK JOHN CORP","CORP","1974-07-01 12:00:00","ASCOT SHOP THE","44","44815","CLOTHING ACCESSORIES STORES","7750","","GIRARD","AVE","","LA JOLLA","CA","92037-4422","","","","19.0","1.0","32.84434148","-117.2737995"
"1974002874.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","MARVIN K BROWN AUTO CENTER INC","CORP","1974-07-01 12:00:00","MARVIN K BROWN CADILLAC","44","4411","AUTOMOBILE DEALERS","1441","","CAMINO DEL RIO SOUTH","","","SAN DIEGO","CA","92108-3521","","","","","7.0","32.76628709","-117.1488213"
"1974002878.0","Active","1974-07-01 12:00:00","2026-09-30 12:00:00","2025-10-01 12:00:00","NERINI JAMES A","SOLE","1974-07-01 12:00:00","NERINI UPHOLSTERY","81","81142","REUPHOLSTERY & FURNITURE REPAIR","6939","","LA JOLLA","BLVD","","LA JOLLA","CA","92037-5427","","","","","1.0","32.83248766","-117.2767457"
"1974002892.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","ARCHITECTS MOSHER DREW","CORP","1974-07-01 12:00:00","ARCHITECTS MOSHER DREW","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","1775","","HANCOCK","ST","","SAN DIEGO","CA","92110-2039","150","","","","2.0","32.74232212","-117.1841288"
"1974002907.0","Active","1974-07-01 12:00:00","2026-06-30 00:00:00","2025-07-01 00:00:00","SAN DIEGO MISSION BAY BOAT & SKI CLUB","NO/PRF","1974-07-01 12:00:00","SAN DIEGO MISSION BAY BOAT & SKI CLUB","81","81356","BUSINESS TAX EXEMPT - NON PROFIT","2606","N","MISSION VILLAGE","DR","","SAN DIEGO","CA","92123","","","","","7.0","32.792737147013526","-117.12292197466776"
"1974002914.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","SPRING VALLEY INSULATION CONTRACTORS","CORP","1974-07-01 12:00:00","SPRING VALLEY INSULATION CONTRACTORS","23","233","BUILDING, DEVELOPING & GENERAL CONTRACTING","3151","","BANCROFT","DR","","SPRING VALLEY","CA","91977","","","","","","32.73972843","-117.0056402"
"1974002971.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","R L FICK & SON PLUMBING INC","CORP","1974-07-01 12:00:00","R L FICK & SON PLUMBING INC","23","2351","PLUMBING, HEATING & AC CONTRACTOR","9902","","CHANNEL","RD","","LAKESIDE","CA","92040-3042","","","","","","32.8581273","-116.9257374"
"1974002976.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","KECO INC","CORP","1974-07-01 12:00:00","KECO INC","42","4214","PROFESSIONAL & COMMERCIAL EQUIP & SUPP WHSLE","3475","","KURTZ","ST","","SAN DIEGO","CA","92110-4430","","","","27.0","2.0","32.75564","-117.209305"
"1974003027.0","Active","1974-07-01 12:00:00","2026-05-31 00:00:00","2025-06-01 00:00:00","RELIABLE TIRE INC","CORP","1974-07-01 12:00:00","RELIABLE TIRE INC","44","44132","TIRE DEALERS","2432","","COMMERCIAL","ST","","SAN DIEGO","CA","92113-1112","","","","","8.0","32.70533102","-117.141834"
"1974003036.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","W W GRAINGER INC","CORP","1974-07-01 12:00:00","W W GRAINGER INC","42","4216","ELECTRICAL GOODS WHSLE","251","","LITTLE FALLS","DR","","WILMINGTON","DE","19808-1674","","","","","","39.761157","-75.6228546"
"1974003098.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","HAWTHORNE MACHINERY CO","CORP","1974-07-01 12:00:00","HAWTHORNE MACHINERY CO","45","45299","ALL OTHER GENERAL MERCHANDISE STORES","16945","","CAMINO SAN BERNARDO","","","SAN DIEGO","CA","92127-2405","","","","","","33.01571782","-117.102615"
"1974003127.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","OCEAN GARDEN PRODUCTS INC","CORP","1974-07-01 12:00:00","OCEAN GARDEN PRODUCTS INC","42","4224","GROCERY & RELATED PRODUCT WHSLE","9909","","MIRA MESA","BLVD","","SAN DIEGO","CA","92131-1064","320","","","","","32.91674182","-117.1134568"
"1974003144.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","XEROX CORP","CORP","1974-07-01 12:00:00","XEROX CORP","42","42199","OTHER MISCELLANEOUS DURABLE GOODS WHSLE","251","","LITTLE FALLS","DR","","WILMINGTON","DE","19808-1674","","","","","","39.761157","-75.6228546"
"1974003184.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","RYKOFF-SEXTON INC","CORP","1974-07-01 12:00:00","U S FOOD SERVICE","42","4224","GROCERY & RELATED PRODUCT WHSLE","15155","","NORTHAM","ST","","LA MIRADA","CA","90638-5754","","","","","5.0","33.883780200000004","-118.0071667"
"1974003209.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","TEKTRONIX INC","CORP","1974-07-01 12:00:00","TEKTRONIX INC","33","334419","OTHER ELECTRONIC COMPONENT MFG","14150","SW","KARL BRAUN DR 50-TAX","","","BEAVERTON","OR","97077-0001","","","","","","45.49919329999999","-122.8185735"
"1974003272.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","JOHNSON CONTROLS FIRE PROTECTION LP","LP","1974-07-01 12:00:00","JOHNSON CONTROLS FIRE PROTECTION LP","45","4539","OTHER MISCELLANEOUS STORE RETAILERS","9765","","CLAIREMONT MESA","BLVD","","SAN DIEGO","CA","92124-1334","C","","","","7.0","32.83376228","-117.1177483"
"1974003305.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","NATIONAL STEEL & SHIPBUILDING COMPANY","CORP","1974-07-01 12:00:00","NATIONAL STEEL & SHIPBUILDING COMPANY","33","336611","SHIP BUILDING & REPAIRING","2798","E","HARBOR","DR","","SAN DIEGO","CA","92113-3650","","","","","","32.69103751","-117.1337289"
"1974003318.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","CAMPBELL ESCON REFRIG INC","CORP","1974-07-01 12:00:00","CAMPBELL ESCON REFRIG INC","23","2351","PLUMBING, HEATING & AC CONTRACTOR","3008","","EDEN VALLEY","LN","","ESCONDIDO","CA","92029-1844","","","","","","33.11668911","-117.1320323"
"1974003324.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","IDEAL PLUMBING & HEATING INC","CORP","1974-07-01 12:00:00","IDEAL PLUMBING & HEATING INC","23","23511","PLUMBING, HEATING & AC CONTRACTOR","5161","","WARING","RD","","SAN DIEGO","CA","92120-2705","","","","","7.0","32.79189227","-117.0814212"
"1974003375.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","AVNET INC","CORP","1974-07-01 12:00:00","AVNET ELECTRONICS MARKETING","45","4539","OTHER MISCELLANEOUS STORE RETAILERS","13500","","EVENING CREEK","DR","","SAN DIEGO","CA","92128-8104","","","","","5.0","32.962265","-117.09357"
"1974003383.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","SOUTH BAY DRIVE IN THEATRE CORP","CORP","1974-07-01 12:00:00","SOUTHBAY DRIVE-IN THEATRE","51","512131","MOTION PICTURE THEATERS (EXCEPT DRIVE-INS)","2170","","CORONADO","AVE","","SAN DIEGO","CA","92154-2022","","","","","8.0","32.779021","-117.1278616"
"1974003455.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","JOHNSON CONTROLS INC","CORP","1974-07-01 12:00:00","JOHNSON CONTROLS INC","23","23511","PLUMBING, HEATING & AC CONTRACTOR","3568","","RUFFIN","RD","","SAN DIEGO","CA","92123-2597","","","","","","32.808205","-117.12909"
"1974003608.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","COLLINS DEVELOPMENT COMPANY INC","CORP","1974-07-01 12:00:00","COLLINS DEVELOPMENT COMPANY INC","23","2332","RESIDENTIAL BUILDING CONSTRUCTION","7855","","IVANHOE","AVE","","LA JOLLA","CA","92037-4509","333","","","19.0","1.0","32.84727004","-117.27202309999998"
"1974003630.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","PRUETT REALTY INC","SCORP","1974-07-01 12:00:00","PRUETT REALTY","53","5312","OFFICES OF REAL ESTATE AGENTS & BROKERS","1845","","SUNSET CLIFFS","BLVD","","SAN DIEGO","CA","92107-3108","","","","17.0","2.0","32.74376904","-117.2483372"
"1974003966.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","ROGELIO VALDEZ","SOLE","1974-07-01 12:00:00","ROGELIO VALDEZ GARDENING/BAYPARK LANDSCAPING","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","2655","","BROADWAY","","1/2","SAN DIEGO","CA","92102-1025","","","","","3.0","32.71576736","-117.1370881"
"1974004056.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","HAUSERS PATIO & RATTAN INC","CORP","1974-07-01 12:00:00","HAUSER'S PATIO AND HAUSER CONTRACT","44","442","FURNITURE & HOME FURNISHINGS STORES","1180","","MORENA","BLVD","","SAN DIEGO","CA","92110-3811","","","","25.0","2.0","32.76951747","-117.2013319"
"1974004067.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","COUNTY BURNER & MACHINE CORP","CORP","1974-07-01 12:00:00","COUNTY BURNER & MACHINE CORP","42","4214","PROFESSIONAL & COMMERCIAL EQUIP & SUPP WHSLE","4818","","RONSON","CT","1/2","SAN DIEGO","CA","92111-1804","","","","","6.0","32.829535","-117.146026"
"1974004074.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","PEP BOYS INC THE","CORP","1974-07-01 12:00:00","PEP BOYS MANNY MOE & JACK THE","45","4539","OTHER MISCELLANEOUS STORE RETAILERS","1","","PRESIDENTIAL","BLVD","","BALA CYNWYD","PA","19004-1016","400","","","","","40.00917835477072","-75.21121634777627"
"1974004079.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","SATURN ELECTRIC INC","CORP","1974-07-01 12:00:00","SATURN ELECTRIC INC","23","23531","ELECTRICAL CONTRACTORS","7552","","TRADE","ST","","SAN DIEGO","CA","92121-2412","","","","","6.0","32.88916281","-117.1588598"
"1974004131.0","Active","1974-07-01 12:00:00","2026-09-30 12:00:00","2025-10-01 12:00:00","MELUCCI & SONS INC","CORP","1974-07-01 12:00:00","MISSION CARPETS DIST","42","42121","FURNITURE WHSLE","7525","","RAYTHEON","RD","","SAN DIEGO","CA","92111-1506","","","","","6.0","32.83076985","-117.15705459999998"
"1974004198.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","CAMERON BROTHERS CONSTRUCTION COMPANY INC","CORP","1974-07-01 12:00:00","CAMERON BROTHERS CONSTRUCTION COMPANY INC","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","10580","","PROSPECT","AVE","","SANTEE","CA","92071-4520","200","","","","","32.83117297","-116.9677887"
"1974004266.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","FRONTIER FENCE INC","CORP","1974-07-01 12:00:00","FRONTIER FENCE INC","23","23599","ALL OTHER SPECIAL TRADE CONTRACTORS","1314","W","MISSION","RD","","ESCONDIDO","CA","92025","","","","","","33.1246893","-117.107263"
"1974004269.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","MRS KELLYS INC","CORP","1974-07-01 12:00:00","POINT LOMA SEAFOODS","44","445299","ALL OTHER SPECIALTY FOOD STORES","2805","","EMERSON","ST","","SAN DIEGO","CA","92106-2716","","","","","2.0","32.72353979","-117.2281382"
"1974004329.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","MANAGEMENT COUNSELING CORPORATION","CORP","1974-07-01 12:00:00","MANAGEMENT COUNSELING CORPORATION","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","2304","","GALAHAD","RD","","SAN DIEGO","CA","92123-3933","","","","","7.0","32.787116999999995","-117.14313500000002"
"1974004364.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","SAN DIEGO ASSOCIATION OF REALTORS","CORP","1974-07-01 12:00:00","SAN DIEGO ASSOCIATION OF REALTORS","54","541","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES","4845","","RONSON","CT","","SAN DIEGO","CA","92111-1803","","","","","6.0","32.83006135","-117.1458945"
"1974004379.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","LEAF/COLE","PARTNR","1974-07-01 12:00:00","LEAF & COLE CPAS","54","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","2810","","CAMINO DEL RIO SOUTH","","","SAN DIEGO","CA","92108-3820","200","","","","","32.77033865","-117.13311029999998"
"1974004390.0","Active","1974-07-01 12:00:00","2026-08-31 00:00:00","2025-09-01 00:00:00","GEORGE BADDOUR","SOLE","1974-07-01 12:00:00","K & L MARKET","44","4451","GROCERY STORES","1413","","MORENA","BLVD","","SAN DIEGO","CA","92110-3723","","","","25.0","2.0","32.7734214","-117.2039738"
"1974004470.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","WILLIAM & INGRID POOLE","H-W","1974-07-01 12:00:00","SEAFORTH MARINA","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","1677","","QUIVIRA","RD","","SAN DIEGO","CA","92109-7801","","","","","2.0","32.76455073","-117.2366297"
"1974004479.0","Active","1974-07-01 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","DAVID FRASER INC","CORP","1974-07-01 12:00:00","FRASER YACHTS CALIFORNIA","45","4539","OTHER MISCELLANEOUS STORE RETAILERS","4960","N","HARBOR","DR","","SAN DIEGO","CA","92106-2369","100","","","","2.0","32.72551868","-117.2250169"
