,source_file,ein,org_name,org_type,website,phone,tax_year,address_line1,city,state,zip,county,full_address,rev_cy,assets_eoy,principal_name,all_emails,general_emails,misc_staff_emails,website_contact_form,linkedin,instagram,facebook
53,XML/202501059349201305_public.xml,853983588,Animal Place,California Nonprofit ,http://www.animalplace.org/,2014462910,2025,44 Dongan Lane,Newfoundland,NJ,7435,Nevada County,"44 Dongan Lane, Newfoundland, NJ, 7435",,,Nan,marji@animalplace.org," info@animalplace.org, info@animalplace.org",marji@animalplace.org,https://animalplace.org/contact-us/ ,https://www.linkedin.com/company/animal-place/,https://www.instagram.com/_animalplace/,https://www.facebook.com/animalplace
54,XML/202501199349302160_public.xml,462140915,Anti-Recidivism Coalition,California Nonprofit ,https://antirecidivism.org/,2139555885,2025,601 N Alvarado,Los Angeles,CA,90026,,"601 N Alvarado, Los Angeles, CA, 90026",22740879.0,41785773.0,Sam Lewis,"development@antirecidivism.org, media@antirecidivism.org, blear@arc-ca.org",,"development@antirecidivism.org, media@antirecidivism.org, blear@arc-ca.org",https://antirecidivism.org/contact/ ,,https://www.instagram.com/antirecidivismcoalition/,
55,XML/202533189349105343_public.xml,831094606,April Parker Foundation,California Nonprofit ,https://aprilparker.org/,5622853228,2025,245 E 3Rd Street,Long Beach,CA,90802,Los Angeles County,"245 E 3Rd Street, Long Beach, CA, 90802",,,Nan,"partnerships@aprilparker.org, outreach@aprilparker.org",info@aprilparker.org,"partnerships@aprilparker.org, outreach@aprilparker.org",https://aprilparker.org/contact/ ,,,
56,,,Arcata House Partnership,California Nonprofit ,https://www.arcatahouse.org/,,,Nan,Nan,,,,"Nan, Nan, nan",,,Nan,"annex@arcatahouse.org, volunteer@arcatahouse.org",info@arcatahouse.org,"annex@arcatahouse.org, volunteer@arcatahouse.org",https://www.arcatahouse.org/contact ,https://www.linkedin.com/company/arcatahousepartnership/,https://www.instagram.com/arcatahouse/,https://www.facebook.com/ArcataHousePartnership/
57,XML/202510979349201646_public.xml,942963210,Artists Television Access,California Nonprofit ,http://www.atasite.org/,4158243890,2025,992 Valencia Street,San Francisco,CA,94110,San Francisco County,"992 Valencia Street, San Francisco, CA, 94110",,,Nan,volunteer@atasite.org,,volunteer@atasite.org,,,,
58,XML/202522379349301247_public.xml,593822430,Ascend Wilderness Experience,California Nonprofit ,https://ascendwilderness.org/,5307391177,2025,P O Box 3263,Weaverville,CA,96093,,"P O Box 3263, Weaverville, CA, 96093",362111.0,135976.0,Nan,"zacherysullivan1980@gmail.com, amanda.ascend@gmail.com, amcintosh.ascend@gmail.com, andrewn.ascend@gmail.com",information.ascend@gmail.com,"zacherysullivan1980@gmail.com, amanda.ascend@gmail.com, amcintosh.ascend@gmail.com, andrewn.ascend@gmail.com",,,,
59,,,Asian Pacific Community Fund,California Nonprofit ,http://www.apcf.org/,,,1145 Wilshire Blvd Ste 105 ,Los Angeles,CA,,Los Angeles County,"1145 Wilshire Blvd Ste 105 , Los Angeles, CA",,,Nan,general@apcf.org,,general@apcf.org,,https://www.linkedin.com/company/1934839/,https://www.instagram.com/asianpaccommfund/,https://www.facebook.com/apcfla/
60,,,Asian Women'S Shelter,California Nonprofit ,http://www.sfaws.org/,,,3543 18Th St Ste 19 ,San Francisco,CA,,San Francisco County,"3543 18Th St Ste 19 , San Francisco, CA",,,Nan,donate-in-kind@sfaws.org,info@sfaws.org,donate-in-kind@sfaws.org,http://www.sfaws.org/contact ,,https://www.instagram.com/sf_aws,https://www.facebook.com/sfaws/
61,XML/202502599349300820_public.xml,956110237,Assistance League Of Greater San Diego,San Diego Nonprofit,www.algsd.org,6192987050,2025,108 University Avenue,San Diego,CA,92103,San Diego County,"108 University Avenue, San Diego, CA, 92103",864017.0,1352822.0,Lynn Shields,algsd1@gmail.com,,algsd1@gmail.com,https://www.assistanceleague.org/greater-san-diego/contact-us/ ,https://www.linkedin.com/company/assistance-league-of-greater-san-diego/,https://www.instagram.com/assistanceleaguesandiego/,https://www.facebook.com/algsd1
62,,,Association Of California Symphony Orchestras,California Nonprofit ,http://www.acso.org/,,,Po Box 71439 ,Los Angeles,CA,,Los Angeles County,"Po Box 71439 , Los Angeles, CA",,,Nan,"cbamforth@acso.org, office@acso.org, amiller@acso.org, sweber@acso.org, ekhotim@acso.org, aopsahl@acso.org",,"cbamforth@acso.org, office@acso.org, amiller@acso.org, sweber@acso.org, ekhotim@acso.org, aopsahl@acso.org",,https://www.linkedin.com/company/acso-linkedin/,https://www.instagram.com/acso_gram/,
63,,,Association Of Community Human Service Agencies,California Nonprofit ,https://achsa.net/,,,1200 Wilshire Blvd Ste 404 ,Los Angeles,CA,,Los Angeles County,"1200 Wilshire Blvd Ste 404 , Los Angeles, CA",,,Nan,mailbox@achsa.net,,mailbox@achsa.net,,https://www.linkedin.com/company/association-of-community-human-serv-ice-agencies-achsa-/about/?viewAsMember=true,https://www.instagram.com/achsalosangeles/,
64,XML/202541549349301334_public.xml,952548452,Autism Research Institute,San Diego Nonprofit,www.autism.org,6192817165,2025,4182 Adams Avenue,San Diego,CA,92116,San Diego County,"4182 Adams Avenue, San Diego, CA, 92116",2385458.0,6015807.0,Denise Fulton,"donations@autism.org, media@autism.org",info@autism.org,"donations@autism.org, media@autism.org",https://autism.org/contact/ ,,https://www.instagram.com/autismresearchinstitute/,https://www.facebook.com/autismresearchinstitute/
65,XML/202502059349301900_public.xml,202105617,Balboa Park Online Collaborative Inc,San Diego Nonprofit,WWW.BPOC.ORG,6193311970,2025,1549 El Prado 8,San Diego,CA,92101,San Diego County,"1549 El Prado 8, San Diego, CA, 92101",863335.0,995258.0,Nik Honeysett,bpoc@bpoc.org,,bpoc@bpoc.org,https://bpoc.org/contact/ ,https://www.linkedin.com/company/1703958,,https://www.facebook.com/BalboaParkOnlineCollaborative
66,XML/202502519349301630_public.xml,270277068,Barney & Barney Foundation,San Diego Nonprofit,WWW.BARNEYANDBARNEYFOUNDATION.ORG,8585877527,2025,Post Office Box 85638,San Diego,CA,92186,San Diego County,"Post Office Box 85638, San Diego, CA, 92186",497980.0,2305282.0,Paul Hering,"Camille.Despenas@MarshMMA.com, Maggie.Alvarado@MarshMMA.com, Alexandra.Pence@MarshMMA.com",,"Camille.Despenas@MarshMMA.com, Maggie.Alvarado@MarshMMA.com, Alexandra.Pence@MarshMMA.com",https://barneyandbarneyfoundation.org/contact-us/ ,,,
67,XML/202510929349300706_public.xml,814345480,Bellas House Of Hope,San Diego Nonprofit,WWW.BHOH.ORG,6197319243,2025,1927 Adams Avenue Suite 200,San Diego,CA,92116,San Diego County,"1927 Adams Avenue Suite 200, San Diego, CA, 92116",220479.0,677317.0,Nan,"nadia@bhoh.org, grobles@bhoh.org",,"nadia@bhoh.org, grobles@bhoh.org",https://bhoh.org/contact-us/ ,,https://www.instagram.com/bellashouseofhope/,https://www.facebook.com/bhoh.org/
68,XML/202540599349300704_public.xml,953867148,Bicycle Adventure Club,San Diego Nonprofit,https://www.bicycleadventureclub.org,8587159510,2025,Po Box 23998,San Diego,CA,92193,San Diego County,"Po Box 23998, San Diego, CA, 92193",196123.0,1687077.0,Ernest Coose,"office@bicycleadventureclub.org, gerudolph@gmail.com",,"office@bicycleadventureclub.org, gerudolph@gmail.com",https://www.bicycleadventureclub.org/html/public/?action=contact ,,,
69,XML/202533219349323638_public.xml,952151526,Big Brothers Big Sisters Of San Diego,San Diego Nonprofit,WWW.SDBIGS.ORG,8585364900,2025,4305 University Ave Ste 590,San Diego,CA,92105,San Diego County,"4305 University Ave Ste 590, San Diego, CA, 92105",3441574.0,4365988.0,Christina Rose,"TinaR@SDBigs.org, CynthiaS@SDBigs.org, SaraBethC@SDBigs.org, KimP@SDBigs.org, CoraD@sdbigs.org, MadelaineH@SDBigs.org, YiasemahB@sdbigs.org, KatieJ@SDBigs.org, MargieF@sdbigs.org, CarminaM@sdbigs.org, nataliec@sdbigs.org, hannah@sdbigs.org,  MaeB@sdbigs.org,  MarielaN@sdbigs.org, MelissaS@SDBigs.org, MarieT@sdbigs.org, TaliaC@SDBigs.org, VanessaR@SDBigs.org, LaurenP@SDBigs.org, AlisaA@sdbigs.org, AlexaR@SDBigs.org,  ReneeP@sdbigs.org,  ClaudiaA@SDBigs.org, DesireeN@sdbigs.org, ChrisS@SDBigs.org, VanessaH@SDBigs.org, NicoletteM@SDBigs.org","info@sdbigs.org, Info@SDBigs.org","TinaR@SDBigs.org, CynthiaS@SDBigs.org, SaraBethC@SDBigs.org, KimP@SDBigs.org, CoraD@sdbigs.org, MadelaineH@SDBigs.org, YiasemahB@sdbigs.org, KatieJ@SDBigs.org, MargieF@sdbigs.org, CarminaM@sdbigs.org, nataliec@sdbigs.org, hannah@sdbigs.org,  MaeB@sdbigs.org,  MarielaN@sdbigs.org, MelissaS@SDBigs.org, MarieT@sdbigs.org, TaliaC@SDBigs.org, VanessaR@SDBigs.org, LaurenP@SDBigs.org, AlisaA@sdbigs.org, AlexaR@SDBigs.org,  ReneeP@sdbigs.org,  ClaudiaA@SDBigs.org, DesireeN@sdbigs.org, ChrisS@SDBigs.org, VanessaH@SDBigs.org, NicoletteM@SDBigs.org",https://sdbigs.org/about/contact/ ,https://www.linkedin.com/company/sdbigs/,http://www.instagram.com/sdbigs,https://www.facebook.com/SDBigs
70,XML/202543179349311099_public.xml,43711941,Bikes For Kids Foundation,San Diego Nonprofit,BIKESFORKIDSFOUNDATION.ORG,8584499733,2025,14555 Wildgrove Road,Poway,CA,92064,San Diego County,"14555 Wildgrove Road, Poway, CA, 92064",517726.0,254226.0,William Pollakov,"debbie@bikesforkidsfoundation.org, bob@bikesforkidsfoundation.org",,"debbie@bikesforkidsfoundation.org, bob@bikesforkidsfoundation.org",https://www.bikesforkidsfoundation.org/contact/ ,,,https://www.facebook.com/bikesforkidsfoundation/
71,XML/202522829349301742_public.xml,951209332,Blupeak Credit Union,San Diego Nonprofit,WWW.BLUPEAK.COM,8587956000,2025,10120 Pacific Heights Blvd 100,San Diego,CA,92121,San Diego County,"10120 Pacific Heights Blvd 100, San Diego, CA, 92121",63463155.0,1207155502.0,Todd Tharp,"memberservice@blupeak.com, loancenter@blupeak.com",,"memberservice@blupeak.com, loancenter@blupeak.com",https://www.blupeak.com/contact-us/ ,https://www.linkedin.com/company/blupeak-credit-union,https://www.instagram.com/blupeakcreditunion/,https://www.facebook.com/BluPeakCreditUnion
72,XML/202543089349302869_public.xml,956061412,Buddhist Temple Of San Diego,San Diego Nonprofit,BUDDHISTTEMPLESANDIEGO.ORG,6192390896,2025,2929 Market St,San Diego,CA,92102,San Diego County,"2929 Market St, San Diego, CA, 92102",265239.0,4612560.0,Nan,buddhisttemplesandiego@gmail.com,info@btsd.net,buddhisttemplesandiego@gmail.com,https://buddhisttemplesandiego.org/contact ,,,https://www.facebook.com/BuddhistTempleOfSanDiego
73,XML/202522609349301672_public.xml,956061412,Buddhist Temple Of San Diego,San Diego Nonprofit,BUDDHISTTEMPLESANDIEGO.ORG,,2025,2929 Market St,San Diego,CA,92102,San Diego County,"2929 Market St, San Diego, CA, 92102",413187.0,4291885.0,Nan,buddhisttemplesandiego@gmail.com,info@btsd.net,buddhisttemplesandiego@gmail.com,https://buddhisttemplesandiego.org/contact ,,,https://www.facebook.com/BuddhistTempleOfSanDiego
74,XML/202543089349302394_public.xml,956061412,Buddhist Temple Of San Diego,San Diego Nonprofit,BUDDHISTTEMPLESANDIEGO.ORG,,2025,2929 Market St,San Diego,CA,92102,San Diego County,"2929 Market St, San Diego, CA, 92102",571083.0,4614465.0,Nan,buddhisttemplesandiego@gmail.com,info@btsd.net,buddhisttemplesandiego@gmail.com,https://buddhisttemplesandiego.org/contact ,,,https://www.facebook.com/BuddhistTempleOfSanDiego
75,,,Bakersfield College Foundation,California Nonprofit ,https://www.supportbc.org/,3232210779,,1801 Panorama Dr ,Bakersfield,CA,,Kern County,"1801 Panorama Dr , Bakersfield, CA",,,Nan,foundation@bakersfieldcollege.edu,,foundation@bakersfieldcollege.edu,https://supportbc.org/contact/ ,https://www.linkedin.com/company/bcfoundation/,https://www.instagram.com/bakersfieldcollegefoundation/,https://www.facebook.com/BakersfieldCollegeFoundation
76,XML/202523159349305757_public.xml,364755851,Barrio Logan Association,San Diego Nonprofit,barriologanassociation.org,6192988280,2025,3127 Jefferson St,San Diego,CA,92110,San Diego County,"3127 Jefferson St, San Diego, CA, 92110",77320.0,593799.0,Alexandra Demma,mcassani@urbancorps.org,,mcassani@urbancorps.org,,,https://www.instagram.com/barriologanmad/,https://www.facebook.com/barriologanmad/?ref=bookmarks
77,XML/202522549349301957_public.xml,942681676,Bay Area Crisis Nursery,California Nonprofit ,https://bayareacrisisnursery.org/,9256856633,2025,1506 Mendocino Drive,Concord,CA,94521,Contra Costa County,"1506 Mendocino Drive, Concord, CA, 94521",1438751.0,2158605.0,Tara Legaspi,giving@bayareacrisisnursery.orgsubject=Donating Stock,,giving@bayareacrisisnursery.orgsubject=Donating Stock,https://bayareacrisisnursery.org/contact/ ,https://www.linkedin.com/company/bay-area-crisis-nursery/about/,https://www.instagram.com/bayareacrisisnursery/,https://www.facebook.com/bacnspage/
78,,,Bay Area Lawyers For Individual Freedom,California Nonprofit ,https://www.balif.org/,15108494663,,Po Box 193383 ,San Francisco,CA,,San Francisco County,"Po Box 193383 , San Francisco, CA",,,Nan,balif@balif.org,,balif@balif.org,,https://www.linkedin.com/groups/3153404/,https://www.instagram.com/balif_bar/,https://www.facebook.com/BALIFSF/
79,,,Bay Area Women'S Sports Initiative (Bawsi),California Nonprofit ,http://www.bawsi.org/,,,2635 N First Street Suite 149 ,San Jose,CA,,Santa Clara County,"2635 N First Street Suite 149 , San Jose, CA",,,Nan,bawsi@bawsi.org,,bawsi@bawsi.org,http://www.bawsi.org/contact-us ,https://www.linkedin.com/company/bay-area-women's-sports-initiative-bawsi-/,https://www.instagram.com/bawsi/,https://www.facebook.com/BAWSI.org/posts
80,,,"Beacons, Inc.",California Nonprofit ,http://www.beaconsnorthcounty.com/,,,2245 Camino Vida Roble Suite 100 ,Carlsbad,CA,,San Diego County,"2245 Camino Vida Roble Suite 100 , Carlsbad, CA",,,Nan,"Explorer@BeaconsNorthCounty.com, studio@beaconsnorthcounty.com, PathFinder@BeaconsNorthCounty.com, HR@BeaconsNorthCounty.com, Club@BeaconsNorthCounty.com, Passport@beaconsnorthcounty.com",info@BeaconsNorthCounty.com,"Explorer@BeaconsNorthCounty.com, studio@beaconsnorthcounty.com, PathFinder@BeaconsNorthCounty.com, HR@BeaconsNorthCounty.com, Club@BeaconsNorthCounty.com, Passport@beaconsnorthcounty.com",,,https://www.instagram.com/beaconsnorthcounty/,https://www.facebook.com/BeaconsInc/
81,,,Beekeepers Guild Of Santa Barbara,California Nonprofit ,http://www.beeguildsb.org/,,,Po Box 6057 ,Santa Barbara,CA,,Santa Barbara County,"Po Box 6057 , Santa Barbara, CA",,,Nan,BeekeepersGuildSB@yahoo.com,,BeekeepersGuildSB@yahoo.com,http://www.beeguildsb.org/contact-us ,,https://www.instagram.com/beeguildsb,https://www.facebook.com/BeekeepersGuildSB
82,,,Berkeley Community Scholars,California Nonprofit ,https://berkeleyscholars.org/,5106449200,,1654 University Ave ,Berkeley,CA,,Alameda County,"1654 University Ave , Berkeley, CA",,,Nan,"emily@berkeleyscholars.org, ralph@berkeleyscholars.org, sherry@berkeleyscholars.org, lynn@berkeleyscholars.org, savannah@berkeleyscholars.org",info@berkeleyscholars.org,"emily@berkeleyscholars.org, ralph@berkeleyscholars.org, sherry@berkeleyscholars.org, lynn@berkeleyscholars.org, savannah@berkeleyscholars.org",https://berkeleyscholars.org/about/contact-us/ ,https://www.linkedin.com/company/berkeley-community-scholars/,https://www.instagram.com/berkscholars/,https://www.facebook.com/berkscholars
83,XML/202501339349304750_public.xml,942918219,Berkeley Public Schools Fund,California Nonprofit ,http://www.berkeleypublicschoolsfund.org/,5106446244,2025,Po Box 2066,Berkeley,CA,94702,Alameda County,"Po Box 2066, Berkeley, CA, 94702",2514687.0,1992482.0,Nan,"monaaldabashi@schoolsfund.berkeley.net, sallymclaughlin@schoolsfund.berkeley.net, duffyross@schoolsfund.berkeley.net, jisselpoblete@schoolsfund.berkeley.net, angiewon@schoolsfund.berkeley.net, sethnewman@schoolsfund.berkeley.net, karinacruzrosales@schoolsfund.berkeley.net, nagatalwasim@schoolsfund.berkeley.net",info@schoolsfund.berkeley.net,"monaaldabashi@schoolsfund.berkeley.net, sallymclaughlin@schoolsfund.berkeley.net, duffyross@schoolsfund.berkeley.net, jisselpoblete@schoolsfund.berkeley.net, angiewon@schoolsfund.berkeley.net, sethnewman@schoolsfund.berkeley.net, karinacruzrosales@schoolsfund.berkeley.net, nagatalwasim@schoolsfund.berkeley.net",https://www.berkeleypublicschoolsfund.org/mission/#contactus ,https://www.linkedin.com/company/berkeley-public-schools-fund/,https://www.instagram.com/berkeleypublicschoolsfund/,https://www.facebook.com/berkeleypublicschoolsfund
84,XML/202523219349322742_public.xml,942536500,Bernal Heights Neighborhood Center,California Nonprofit ,http://www.bhnc.org/,4152062140,2025,515 Cortland Avenue,San Francisco,CA,94110,San Francisco County,"515 Cortland Avenue, San Francisco, CA, 94110",3878636.0,5427088.0,Gina Dacus,Shyatt@bhnc.org,info@bhnc.org,Shyatt@bhnc.org,https://bhnc.org/contact-us/ ,,https://www.instagram.com/bhncsf/,https://www.facebook.com/bhncjoin/
85,,,Beyond Invisible Bars,California Nonprofit ,https://beyondinvisiblebars.org/,,,Nan,Nan,,,,"Nan, Nan, nan",,,Nan,beyondinvisiblebars@gmail.com,,beyondinvisiblebars@gmail.com,,,,
86,XML/202502439349300305_public.xml,922937159,Big Mike'S Bottom Line,California Nonprofit ,http://www.bigmikesbottomline.org/,9162130202,2025,10590 Quiet Havens Court,Sacramento,CA,95830,Sacramento County,"10590 Quiet Havens Court, Sacramento, CA, 95830",21753.0,16551.0,Mary Beth Kropp,BIGMIKESBOTTOMLINE@GMAIL.COM,,BIGMIKESBOTTOMLINE@GMAIL.COM,,https://www.linkedin.com/company/big-mike-s-bottom-line/,https://www.instagram.com/bigmikesbottomline/,https://www.facebook.com/profile.php?id=61556412849303
87,XML/202522939349300402_public.xml,842564963,Binational Of Central California,California Nonprofit ,https://binationalca.org/,5599991456,2025,3302 N Blackstone Ave Ste 221,Fresno,CA,93710,Fresno County,"3302 N Blackstone Ave Ste 221, Fresno, CA, 93710",1073176.0,0.0,Ricardo Castorena,binational@binationalca.org,,binational@binationalca.org,https://binationalca.org/contact-us/ ,https://www.linkedin.com/company/binational/,https://www.instagram.com/bocc.fresno/,https://www.facebook.com/BOCCFresno/
88,XML/202523189349302737_public.xml,861153859,Biomimicry Institute,California Nonprofit ,http://www.biomimicry.org/,4158001401,2025,1800 S 22Nd Ave Suite 120 656,Bozeman,MT,59718,,"1800 S 22Nd Ave Suite 120 656, Bozeman, MT, 59718",3948697.0,2450360.0,Amanda Sturgeon,"media@biomimicry.org, support@biomimicry.org",info@biomimicry.org,"media@biomimicry.org, support@biomimicry.org",https://biomimicry.org/contact/ ,https://www.linkedin.com/company/biomimicryinstitute,,
